"","PC1","PC2"
"142",-0.034175801227774,-0.104517487681895
"143",0.0341157685939125,-0.00536712361397446
"144",0.0338136505611694,-0.00164732884726447
"145",-0.0337979397508655,0.0149662734419436
"146",-0.033629462131119,0.01722679625396
"147",0.0336222706788135,-0.00197525050934759
"148",0.033129125732095,-0.0151982558809032
"149",0.0329606950780645,-0.0451791737353364
"150",-0.0328740447625676,0.0146335786558948
"151",-0.0327280706997384,-0.0655074754346263
"152",0.0326917024538561,0.00694833160118202
"153",-0.0322567194752284,0.016064795512233
"154",-0.0320327086450038,-0.090703971997531
"155",-0.0317039622257378,-0.0651676222704113
"156",-0.0315851779646276,0.0666941004808447
"157",-0.0315380020926868,0.0200633296022388
"158",-0.0315184436962401,0.0459905276043693
"159",-0.0314629904658879,0.00377922864991561
"160",-0.0314571501359683,0.0230458545043172
"161",0.031355445254074,0.013535251748281
"162",-0.0313422038206087,-0.0616692061817007
"163",0.0311594718898742,-0.00267432836987595
"164",0.0309323340772047,0.0203320951482324
"165",0.0306022892790048,0.00556627637409497
"166",0.0304580886299454,-0.0332175758975999
"167",-0.0304425762412685,-0.0784808472331021
"168",-0.0303796455759154,-0.00582502458187932
"169",-0.0303552582559128,0.0681895131462705
"170",0.0302560819524906,-0.00430544458316141
"171",-0.0299945909502033,-0.0766945847632064
"172",0.0298870580025649,0.000536465312665657
"173",0.0298229261602509,-0.0333203703471977
"174",0.0297203667227001,-0.012801791686785
"175",-0.0295950594495856,0.0514167242546566
"176",0.0294948891645821,0.0127590186688838
"177",0.0294558217822859,-0.00103103236812437
"178",-0.0292819588791413,-0.000743826725072442
"179",0.029275123135017,-0.00935446793640657
"180",0.0292643302700494,-0.00239870879422632
"181",-0.0292639998828253,0.0450842694239794
"182",-0.0291140030886115,0.079925438650721
"183",-0.0289996803259944,0.0143833966144579
"184",0.0289192950115368,0.00329094668748392
"185",-0.0289188815589011,0.0723469396128935
"186",-0.0285731558700914,-0.0799033587854748
"187",0.0285500546853599,-0.002131144531481
"188",-0.0283313833523388,-0.0890086590356745
"189",-0.0283157025698081,0.010249769886476
"190",-0.0280085320099632,0.0192274545772249
"191",-0.0278541922598146,-0.0895374677542273
"192",0.0277751224091764,0.0703194734582472
"193",-0.0277240968168733,-0.0749414132357955
"194",0.0273691506944487,-0.0332302282802801
"195",-0.0271913438218226,0.015797052501012
"196",-0.0271262779118905,0.0370277426505852
"197",-0.0267496343046232,0.0134395859223246
"198",0.0267481315544022,-0.00888846270654482
"199",0.0267317261822354,-0.0201436380294416
"200",-0.0265807462249186,0.0409961882123079
"201",-0.0264783790311548,-0.108790807600115
"202",-0.0263485398990502,-0.0110567483810793
"203",-0.0261095015216743,-0.0813864999462172
"204",-0.0261024129813755,-0.00417327184961636
"205",-0.026030206752735,0.0494050238838666
"206",0.0260222764115222,-0.00353630469501027
"207",-0.0259559030853502,0.0148174960195382
"208",-0.0259191489368271,-0.0472880820920272
"209",-0.02584901571765,-0.0519863581602089
"210",0.0253722464022363,-0.00948509870173244
"211",-0.0253117971413269,0.0235557748837188
"212",-0.0252942953835156,0.0588968861077975
"213",-0.0251656166659832,0.0213929483025816
"214",-0.0250218208778277,-0.0515789428143654
"215",0.0248808387683609,-0.0161881620587544
"216",-0.0248653436292139,-0.00406696894416088
"217",-0.0248406673606035,0.0134380660599283
"218",-0.0247645939688011,0.0141768054169483
"219",-0.0246709015811114,0.0644110936283276
"220",-0.0246247077881132,-0.0586419240021013
"221",0.0246018112448403,8.00112851733363e-05
"222",-0.0245900909416381,0.0280668225643227
"223",-0.0245044987664759,-0.0090199240106561
"224",0.0244791719800807,-0.00187657011296535
"225",0.0242488384522143,0.0370224850896997
"226",0.0242264077346066,0.00786172787181252
"227",-0.0241229265098555,0.0100989112215296
"228",-0.0241092422124198,0.00916992792218321
"229",-0.0239431512268149,-0.0527964931600804
"230",0.0238097390227489,-0.00808389714174482
"231",-0.0236889601097414,-0.0804809448030011
"232",-0.0235951462161023,0.0141433932493864
"233",-0.023411448974988,-0.0829164441209971
"234",-0.0232178664336219,0.0183946257588658
"235",-0.0231996403881745,0.0286444001472342
"236",-0.023182016729798,0.0110181856532997
"237",-0.0231385771853472,0.00676047851826277
"238",-0.0229926740458593,0.0109028873019475
"239",-0.0229236256479833,-0.106149859469205
"240",0.0229180258409807,-0.0107586534933217
"241",-0.0227919797512698,0.0134518297212729
"242",-0.0227872027474681,0.00696460569950585
"243",-0.022693876882954,0.0471999986243608
"244",-0.0226515053353105,0.00849749900388265
"245",-0.0225568227678577,-0.0801003773942841
"246",-0.0224882402162803,0.0188536314072239
"247",-0.0224647365509298,0.00802382509624876
"248",0.0223741305501749,-0.00590537151569474
"249",-0.0223516233455336,-0.0760261345248329
"250",0.0223284989990266,-0.0242556092333243
"251",-0.0223074252406934,0.0427207396841968
"252",-0.0220782112560723,0.0307547559960784
"253",0.0220279606180381,0.0037238458191224
"254",-0.0219373950689026,0.0100350139305991
"255",-0.0218068244978998,-0.0151575426397866
"256",-0.0218007056606908,0.0159273907954634
"257",0.0217225043601497,0.0209750240127259
"258",0.0215792721081567,-0.00807270045901697
"259",-0.021448705552361,0.00430494470942973
"260",-0.0213978646565995,0.00415463888200841
"261",-0.0213271112934941,0.00970617719965314
"262",-0.0212744770522199,0.00978879039483638
"263",0.0211362116445332,0.0134502657088443
"264",-0.0211350333448603,-0.0628499887288173
"265",0.0209586399212176,-0.0193277227665857
"266",-0.0207164058346046,0.00727191506579855
"267",0.0206985225710486,-0.00194639375179533
"268",-0.0205617405531324,0.0525576226585171
"269",-0.0205045723261766,-0.071559437505386
"270",-0.020421708182572,-0.0451654804342053
"271",0.0203386639463836,-0.0035572816284123
"272",-0.0203274132419516,-0.0696928397091513
"273",-0.0201746296382674,0.0375672339416312
"274",-0.0199592564539307,0.00978310446382404
"275",-0.0199059254069721,0.000106552361480718
"276",-0.0198884435740662,0.0253622035496897
"277",-0.0198709787148841,0.0324202550633489
"278",0.0196686219658806,-0.0218037188878283
"279",-0.0196601332593415,0.0288797158630707
"280",-0.0195851978533963,0.00895302995241067
"281",-0.0195368499978378,0.0265753762271978
"282",-0.0195166372970947,-0.0352851028296591
"283",-0.0194986222829509,0.00487006934179333
"284",-0.0191078653306081,-0.00105457772383396
"285",-0.0188661316640866,0.00328748372063168
"286",-0.0188657932792435,-0.026060924567162
"287",-0.0188098272999072,0.00827809997507128
"288",-0.0186621007434175,-0.0586099931592558
"289",-0.0183944189044912,0.00693441839451921
"290",-0.0183697290411221,-0.0326872442824616
"291",0.0183238842657421,-0.0240942965563662
"292",-0.018229584410445,0.00139465865679357
"293",0.0182212674650642,-0.021363098105995
"294",0.018169472329149,-0.0114693494486735
"295",-0.0181313630983791,-0.0700826770938429
"296",-0.0181175272443143,0.00409231823201969
"297",-0.0178970945947887,0.00371323962006861
"298",-0.0178970775480015,0.0215015714061635
"299",-0.0178913818964017,-0.00175189247629488
"300",-0.0178417714895468,-0.030770888912931
"301",-0.0178043868125094,0.00394918262712559
"302",-0.0177669406344435,-0.0618383005278316
"303",-0.0176871457593264,-0.0334417168322772
"304",-0.0176817487408523,0.00458146434829106
"305",-0.0175656063973799,-0.0247933167847409
"306",-0.0173935277386151,0.0332001834231199
"307",-0.0173851433613538,0.0428910355587999
"308",-0.0173782340291219,-0.000845657419045502
"309",0.0173379306424887,0.00369215929078754
"310",0.0172715342526772,0.0159233763181059
"311",-0.0171996487540078,-0.00792799842554986
"312",-0.0170841920449149,-0.0216926450791313
"313",-0.0170749246891958,-0.0669714225909988
"314",0.0170741684399936,-0.0159779504588933
"315",0.0170497534380834,0.0308598153429295
"316",0.0170145963262228,-0.00163753964137399
"317",-0.0167384459782478,-0.0454302246417273
"318",-0.0167061297020571,0.0279541899222917
"319",-0.0165015281664016,-0.043984874371784
"320",-0.016493448660143,-0.0587475571427351
"321",-0.0164472468071562,0.0217003119580449
"322",-0.0164267113945563,-0.0251049616095631
"323",-0.016408841891723,-0.0499761341103267
"324",-0.0162850170949898,0.0153311506091028
"325",-0.0162740804485867,-0.0473608473809924
"326",-0.0162697170182838,-0.0610010228093345
"327",-0.0161388884107215,-0.0484221717647669
"328",-0.0161269460526451,-0.0472707010114323
"329",-0.0160778391759081,-0.0269428390923442
"330",-0.0160060841641032,0.013679737810093
"331",-0.0158717108798952,-0.011702821739747
"332",0.0158602874494842,-0.0262015725234523
"333",-0.0158506035560421,0.00931949127746087
"334",0.0156858322379421,0.0255187130490634
"335",-0.0156769618102033,-0.0450567306104091
"336",0.0156197754322328,-0.0210311114446646
"337",0.0155560142963545,-0.0134147549517865
"338",-0.0155415092391535,0.0234683869021056
"339",-0.015514936661331,0.0341971962741353
"340",-0.0152044752860382,-0.00860111465014098
"341",-0.0151016371683943,-0.00465192053323217
"342",0.0150687250716729,0.0265006524322038
"343",-0.0150539806949509,0.0264011532366472
"344",-0.0150514902274939,-0.0690070761293803
"345",-0.0149528494122171,-0.0112782576239755
"346",-0.0149283002040591,0.00753206591485106
"347",-0.0148362626126831,0.0148931272453596
"348",-0.0146819727715085,-0.00372475615716076
"349",-0.0145705553289908,0.0333607676316155
"350",-0.0144850224019498,0.0222248373948449
"351",-0.014421123386368,0.0189329252477457
"352",-0.0144060054274234,0.0306578001557328
"353",0.0143398684332205,-0.0303876167487112
"354",-0.014271071392387,0.0195246894593857
"355",-0.014248887504563,0.00653681481023479
"356",-0.0142424925763144,-0.0670254273707675
"357",-0.0141929080298464,0.00151312015154027
"358",-0.0141085805399077,0.0275311052239019
"359",-0.014013556797994,-0.00551010124717786
"360",-0.0139497011473074,0.00822795009144147
"361",-0.013932435979495,-0.0248350760335249
"362",-0.0138959938087511,0.0151895068509632
"363",-0.0138032388309208,-0.0396715142312304
"364",-0.0138010642334627,0.0189267578986315
"365",-0.0137968530972703,0.0253704404054425
"366",-0.0137914713476729,-0.0495337571985757
"367",0.0137811878700658,-0.00137660027451283
"368",-0.0134739352445342,0.0192004820691118
"369",-0.0134385886986322,-0.0563960821116694
"370",-0.0134336661795857,-0.0410030737794697
"371",-0.0133844359643602,0.0420601638234282
"372",-0.0133650722506499,0.00248169152509881
"373",-0.0131965617187574,0.0187189713231985
"374",-0.0131547311417779,0.0360199447565943
"375",-0.013141396914803,-0.0504165232022623
"376",-0.0128965711689778,0.0369838935197594
"377",0.0128736455963621,0.0381680352166658
"378",-0.0128540858162522,-0.0375730788181122
"379",-0.0128345631492045,-0.0373364115536808
"380",0.0126637115892559,0.00934250001078431
"381",-0.0126337991518115,-0.0447021046283382
"382",-0.0126105085363714,0.00318086431802001
"383",-0.0125168232530948,-0.022998091357337
"384",-0.0125155733002996,0.0369359007866979
"385",-0.0124333823865906,-0.0443921789093299
"386",-0.0124173684356602,0.0157913278284772
"387",0.0124146504512411,0.00109046262439833
"388",-0.0124144902035133,-0.00911719653645385
"389",-0.0123353746697963,0.0399551735996852
"390",0.0122793239484837,-0.00115469108133492
"391",-0.0122197798623981,-0.00250092197391489
"392",-0.0121314098612668,0.0382666470593798
"393",-0.0121120476822199,-0.001884602727429
"394",-0.012097678153791,0.0258763195322538
"395",-0.012066247267311,0.00933674722292844
"396",-0.0119898365328157,0.0423933152565903
"397",-0.0119501193852649,0.00445884987921633
"398",-0.0119139157716893,0.0252444021303097
"399",0.0119091881780991,-0.00735500161614327
"400",-0.0118443583319313,0.00670116729882329
"401",0.0118075892085735,-0.0119923831684968
"402",-0.0116496533353364,0.00526044088248456
"403",-0.011635114697326,0.021886810502433
"404",-0.0115686888300561,-0.0330167612106633
"405",-0.0114960743511018,-0.00272750401609503
"406",-0.0114538764779152,-0.00283161828656701
"407",-0.0114466183477414,-0.0672262902131694
"408",-0.0114014372938389,0.00388684993885984
"409",0.0112575327081412,0.00325472899724051
"410",-0.0112179970221755,-0.0476853955695303
"411",-0.0111231668392901,-0.031244741174548
"412",0.0111226863714499,-0.0456332360651128
"413",-0.0111187894701141,0.0141298183503129
"414",0.011067682727849,-0.0352383445848634
"415",-0.0110539887799684,-0.0515140598017595
"416",-0.0110322932912377,0.0223983953687214
"417",-0.0110247831209434,0.041071232989902
"418",0.01090706547621,-0.00537898837678703
"419",-0.0108746431485398,0.0171240559042712
"420",-0.0107869083065765,-0.0328922107229016
"421",-0.0107402997242816,0.00642314527984793
"422",-0.0107135104333654,0.0156229779598968
"423",-0.010680104235726,0.0037981012445482
"424",-0.0105984706847573,0.00840713783645686
"425",-0.0104602011455005,0.00448357573788242
"426",-0.0104455920746248,0.0357534745094133
"427",-0.0104169683910339,0.0143777431102322
"428",-0.010339141201185,0.0145204327366218
"429",-0.0103001057802101,0.0254468138300971
"430",-0.0102233416496167,0.00127114560038468
"431",0.0101287054200233,-0.0275483555907194
"432",-0.0100524703378525,0.0322941075555718
"433",0.0100253564986484,0.0407902272744579
"434",-0.00997961472157669,-0.00881922676085241
"435",-0.00997777180110489,0.00716558838757287
"436",-0.0099169009733632,-0.0224293109455558
"437",0.00987861982541606,0.0614603048122731
"438",-0.00976234832212974,0.0262638626360495
"439",0.00946508266952941,0.000539494740421854
"440",-0.00944247375846793,-0.00341037227571251
"441",-0.00934868888629696,-0.00440024933787458
"442",-0.00931375937309102,0.0241269144957599
"443",-0.00928447556520303,0.00425979762151778
"444",-0.00926819758422324,0.006197431121974
"445",-0.00921802553277803,0.0406966217516768
"446",-0.00913089768379842,-0.0354770166838467
"447",-0.00912115315302654,0.0118793121203344
"448",-0.00912061992811644,-0.00973033176175321
"449",-0.00908877526418455,0.00568222562482106
"450",-0.0090865574165777,0.00507401360734345
"451",-0.00899091032980355,0.0127631236710658
"452",-0.00885268597273671,0.00738326230818101
"453",-0.00882176736022987,-0.00212611428451677
"454",-0.00873681359226135,-0.0032639771921453
"455",-0.00862021632739728,0.00369489957632808
"456",-0.00860000041804103,-0.0118964123705735
"457",0.00853005656470386,0.0221342465866728
"458",0.00844947817075446,-0.000794550019743476
"459",-0.00841916452832521,0.00322984943589078
"460",-0.00835049134030729,0.00542892003937249
"461",0.00817501556537058,0.038368133449434
"462",-0.00816466703797075,0.00145810050868851
"463",-0.00815447472894926,-0.0105073194729414
"464",-0.00803541900648663,0.0263153700085127
"465",-0.00800383925447005,0.00209060684365798
"466",-0.00796223038813575,-0.00191895921458394
"467",-0.00790848223883558,0.0233394754150018
"468",-0.00770773037773157,0.00590966642176234
"469",-0.00768705726194208,-0.0246874640747096
"470",-0.00766920475391121,0.018575386651326
"471",-0.00755880910701849,0.0223075217206184
"472",-0.00753247773343229,0.0131107933617423
"473",0.00747686432929859,0.0223948905156749
"474",-0.00741981275620901,-0.00178823236265944
"475",0.00739432817052959,0.0565014948202942
"476",-0.00736231907011165,0.0545416238453731
"477",-0.00723812378380822,-0.0104905817667664
"478",0.00715726260894988,-0.0790015105008801
"479",-0.00690920153900601,-0.0064762870254008
"480",-0.00689278144093798,0.00435511725418327
"481",-0.00687420517474826,-0.00165673670818163
"482",0.00678371382019984,-0.0239252932131078
"483",0.00654806241447965,0.00172813038283634
"484",0.00648334981930504,0.0408458251144631
"485",-0.00625674064685251,0.0188785185873231
"486",-0.00570466623986071,0.0070337931309139
"487",-0.00561782731254435,0.01657930542007
"488",-0.00556401122728909,0.0246842054636177
"489",-0.00544365655968632,0.00085796935328888
"490",-0.00541160920633625,0.00327715151803769
"491",-0.00537741081478148,0.0221573209534209
"492",-0.00523412827068668,0.0120709582346654
"493",0.0048815395730311,-0.0119152878072525
"494",-0.00459485477154743,-0.0112318462408996
"495",0.00456657962712681,0.00929296473179747
"496",-0.00455445007637638,-0.00512277109167618
"497",-0.00431365520581947,0.0184409817536502
"498",-0.00409793199314456,0.00204442170189883
"499",0.00406850843951937,0.048317835521864
"500",0.00386959368796907,-0.067833741249777
"501",-0.0033507626855028,-0.00525377121680672
"502",-0.00326336052701327,0.00258977067106632
"503",0.00307714734892404,-0.0111624589362661
"504",0.00304470037094983,0.0214626518946017
"505",-0.00299599150479304,0.0445285914608698
"506",-0.00293872363167655,0.0290469594950239
"507",0.00287626221826538,-0.0205743038791377
"508",-0.00275768949631224,0.00992000497655488
"509",-0.00252266200029602,0.0193588184615027
"510",-0.00249619169349113,-0.0204415574087176
"511",-0.00242026976209885,0.0192342704093703
"512",0.00223936570735458,0.0261338027848556
"513",-0.00222759643722601,0.00109129689815952
"514",0.00212042840749104,-0.0329582165624152
"515",0.00202884660678091,0.0261791072734418
"516",-0.00200904229652007,-0.00390043058246439
"517",-0.00169434223757536,0.0022374167999379
"518",-0.00146342156299052,-0.0105932725727511
"519",0.00134919883873231,-0.00634810445847791
"520",0.00128671462768159,-0.0368365828779279
"521",0.00116813800287449,0.00102019279303766
"522",-0.00104585811501427,0.00141817000187964
"523",0.00076351491498706,0.0286316113867697
"524",0.000641819540563336,-0.0133324331949759
"525",-0.000617201582063419,0.000840359360963001
"526",-0.00055671873798146,0.0170872920472912
"527",-0.000467627776913174,0.00114660072435623
"528",-0.000437966469190058,0.0122332118317488
"529",-0.000199106200260061,0.000665199450139278
"530",-0.000123179442422434,0.000705441474293587
"531",9.85249902670944e-05,0.00494693636571503
