"shared name","IDs","cor"," p_value","Af-T","Af-L","Af-F","Af-B","Ah-L","Ahv-T","Ah-T","Ah-F","Ahv-F","Ahv-T.1","Ahv-L","Aj-B","Aj-L","Aj-T","Aj-F"
"388","953.0923_3.3269","-0.479875395029677","0.0702546067588723","3.237537e-05","8.432785e-06","2.115609e-03","6.015145e-05","2.572132e-07","1.626212e-07","2.971969e-06","6.787411e-06","2.866331e-03","1.830873e-07","2.868456e-07","2.182555e-07","8.667195e-05","5.609761e-06","1.807972e-07"
"389","633.3786_15.7842","0.29618036612235","0.283777984287202","1.311964e-03","1.826181e-04","5.793774e-04","1.540998e-03","6.417779e-04","4.855376e-03","1.870290e-04","7.380091e-05","2.159685e-05","5.276344e-03","1.026970e-04","5.274261e-04","6.599874e-05","2.000517e-04","3.747962e-05"
"390","337.0909_2.9598","-0.0651934223230533","0.817444844149903","5.330601e-03","4.407485e-04","4.657037e-04","1.517990e-03","1.795150e-03","1.814139e-03","8.001221e-04","4.388201e-05","1.048729e-03","5.170588e-03","3.344202e-04","4.073488e-05","2.171865e-03","8.322834e-04","8.710556e-04"
"391","295.0789_3.3697","0.248991382815419","0.370845132172274","3.144304e-06","4.393671e-06","3.768607e-05","2.416936e-07","2.215893e-04","1.741148e-03","1.849918e-05","1.520706e-04","1.745915e-04","4.561251e-03","2.891559e-03","9.531655e-06","5.948260e-05","3.453861e-04","2.739143e-05"
"392","561.234_7.6725","0.322715022026352","0.240731239359756","4.427365e-06","7.148363e-06","1.917056e-05","8.278248e-06","1.025381e-02","9.516876e-04","3.025512e-03","1.318223e-05","4.486457e-05","2.283268e-03","3.380870e-03","9.797491e-06","5.260447e-04","9.980624e-04","1.807972e-07"
"393","499.414_23.8568","0.26782587401689","0.334502196146392","2.134699e-07","2.466484e-07","5.246747e-07","2.416936e-07","2.572132e-07","1.626212e-07","1.833417e-07","5.256262e-07","2.068202e-07","6.753889e-03","2.868456e-07","2.182555e-07","2.198751e-07","1.609595e-07","1.807972e-07"
"394","1207.825_18.6062","0.479796133039877","0.070307643901213","1.495032e-04","2.466484e-07","5.246747e-07","5.495220e-05","1.339052e-05","1.172634e-03","1.833417e-07","5.256262e-07","5.716509e-06","6.001698e-03","2.868456e-07","1.405874e-03","5.958615e-06","5.266683e-03","7.503083e-06"
"395","299.1628_9.1203","-0.344015937655253","0.209283993126576","0.0085942583","0.0001895135","0.0001658714","0.0108461811","0.0017524610","0.0016776687","0.0010083861","0.0003390372","0.0014133740","0.0022671076","0.0055288156","0.0040897724","0.0025463234","0.0040419574","0.0002584816"
"396","1015.388_4.7821","0.376093222356283","0.167095720019283","4.482440e-06","2.466484e-07","1.637195e-05","2.416936e-07","2.572132e-07","4.523743e-03","1.833417e-07","5.256262e-07","1.162226e-05","1.865779e-03","1.896781e-05","1.951037e-04","7.736855e-06","1.204921e-04","3.907298e-06"
"397","323.1263_9.4989","0.501355132925239","0.0569168038091208","1.208977e-04","4.059105e-05","2.034923e-03","3.470841e-05","1.107235e-03","1.365480e-03","1.716143e-03","2.693243e-03","1.675158e-03","2.164389e-03","2.653764e-03","2.849699e-03","1.289233e-03","4.399706e-03","1.041555e-03"
"398","211.095_9.2536","0.232371374261097","0.404623371456583","2.543019e-04","5.346223e-04","1.848953e-05","2.101003e-04","2.811058e-05","2.649359e-04","1.833417e-07","3.167108e-05","6.903657e-06","1.634848e-03","1.831334e-04","6.455449e-04","3.701685e-05","8.180915e-05","4.580534e-05"
"399","375.1421_5.2858","0.527591869018377","0.0432550868382904","2.409509e-05","1.075054e-05","5.246747e-07","4.373204e-06","2.703982e-04","1.360134e-03","2.339835e-03","1.679070e-04","2.447261e-05","1.515843e-03","1.493876e-04","1.089923e-03","1.567215e-04","7.651803e-04","1.682902e-05"
"400","327.1212_5.3993","0.164505107410801","0.557964838114873","0.0002047530","0.0018599038","0.0006988417","0.0003033455","0.0005392865","0.0003114950","0.0013547245","0.0010229600","0.0025829744","0.0029970334","0.0058392235","0.0028462066","0.0012628862","0.0065077138","0.0013560062"
"401","137.0216_3.0592","0.741610816205122","0.00155254488019331","2.053443e-04","4.902335e-04","6.374711e-05","8.856242e-05","1.839313e-03","1.576884e-03","2.523863e-03","4.410215e-03","6.582145e-05","1.250691e-03","6.292973e-04","3.467442e-03","4.310022e-04","2.181452e-03","6.781295e-04"
"402","461.107_7.5137","-0.145865927427362","0.603959957731501","7.267795e-06","2.039205e-05","5.945797e-05","5.143240e-06","1.020315e-02","3.101614e-04","1.987433e-05","4.836737e-04","3.370819e-04","1.489261e-04","2.217934e-02","3.055049e-04","1.910414e-02","3.043512e-03","5.828128e-04"
"403","923.2277_7.5197","-0.269185584262251","0.33195956804962","7.682247e-06","2.466484e-07","9.932091e-06","1.177084e-05","6.100986e-04","1.626212e-07","6.669605e-06","1.799744e-05","5.728298e-06","8.127611e-06","7.786991e-03","2.182555e-07","6.793908e-03","7.267544e-05","9.499446e-06"
"404","699.3816_14.341","-0.0108310628519242","0.969440532950489","9.870102e-04","9.587499e-03","5.783684e-04","3.002152e-03","1.883230e-02","4.862102e-04","2.454121e-05","3.420093e-05","5.330420e-04","1.457184e-03","8.878330e-03","3.910604e-05","4.099467e-03","2.670861e-03","1.088214e-03"
"405","383.0595_3.8549","-0.260508186181535","0.348374500902583","4.347550e-05","4.340708e-04","5.032622e-04","3.820446e-05","2.180750e-03","3.164064e-05","1.281407e-05","5.569801e-04","1.364163e-03","2.240833e-05","5.381223e-03","1.063581e-05","4.829824e-03","8.186969e-04","4.122583e-05"
"406","313.1414_7.6315","-0.184659310327353","0.509998256327585","2.116756e-04","1.949966e-04","1.612289e-04","9.078173e-05","5.824632e-05","8.921333e-05","1.415239e-04","2.134114e-04","1.502876e-03","3.043715e-04","5.093583e-03","3.057259e-04","1.656068e-03","2.199220e-03","4.124757e-04"
"407","955.2202_6.7023","-0.174481563442327","0.533981798365287","9.206102e-06","2.466484e-07","1.681976e-05","2.416936e-07","7.168121e-05","1.107442e-05","1.833417e-07","9.175593e-06","1.297011e-05","1.830873e-07","6.091686e-03","2.182555e-07","1.624638e-05","7.415566e-06","5.396253e-06"
"408","787.1017_4.4563","-0.412124946857821","0.126893051363259","3.425099e-04","1.659839e-03","1.835891e-04","4.001325e-04","3.701581e-05","2.294781e-05","1.473371e-05","1.694377e-04","6.719446e-04","8.115894e-06","5.945302e-03","1.638990e-05","5.630455e-03","3.256934e-05","1.018792e-05"
"409","541.0826_3.2602","-0.18015259844105","0.520556673362183","1.954705e-04","1.714569e-04","2.336376e-05","6.558552e-05","8.596573e-05","3.491275e-05","6.420397e-05","1.437529e-03","2.491025e-04","1.886348e-05","5.930221e-03","2.061947e-05","1.359127e-03","2.159723e-04","1.807972e-07"
"410","483.0765_1.8859","-0.621145152113707","0.0134566999908365","1.057819e-03","1.211463e-03","3.056043e-03","4.614839e-04","1.654809e-04","2.428211e-05","1.359923e-04","1.125041e-03","2.466366e-03","1.369288e-05","4.734147e-03","1.534841e-04","4.619107e-03","1.931776e-04","7.761713e-06"
"411","541.0819_3.477","-0.15793831661477","0.573997564692228","2.036681e-04","5.312757e-05","5.794507e-05","4.414785e-05","8.170907e-05","6.917257e-06","5.566612e-05","2.053224e-03","4.157851e-04","1.391152e-05","3.453576e-03","2.130851e-05","1.797245e-03","8.788623e-05","1.807972e-07"
"412","505.3014_16.319","0.0873688778181876","0.756853881110054","2.648543e-04","2.494588e-03","4.261282e-04","8.226899e-04","1.217627e-02","3.197191e-04","1.200522e-05","1.045107e-04","9.977645e-05","8.116686e-04","5.379678e-03","2.021843e-05","5.676819e-03","1.914649e-03","1.567469e-03"
"413","369.044_1.9933","-0.31130060609302","0.258721788845239","1.263247e-04","2.819334e-04","3.173453e-04","9.153408e-05","7.591439e-04","2.555918e-05","4.656256e-05","3.066751e-04","9.876577e-04","6.293077e-06","2.573117e-03","1.428231e-05","6.433425e-03","2.925887e-04","4.026263e-06"
"414","515.0446_8.9461","-0.23309005412502","0.403130261846463","8.858236e-05","2.576658e-04","4.437580e-04","7.491777e-06","3.271503e-04","3.048335e-06","2.633731e-05","1.588727e-04","1.463957e-04","9.338459e-06","2.832739e-03","4.095019e-06","3.701507e-04","2.901952e-04","8.055286e-05"
"415","313.1424_6.5948","-0.30445717302929","0.269889507708001","3.311825e-05","9.716836e-06","1.839955e-05","2.325329e-05","1.689677e-04","3.290218e-05","2.104140e-05","1.388121e-04","1.544235e-03","1.415718e-04","3.001630e-03","2.684864e-04","3.663638e-03","8.947384e-04","9.592687e-05"
"416","427.1806_3.3751","-0.236944236254987","0.395172615463996","1.162712e-04","8.975118e-04","5.246747e-07","5.766539e-05","1.190914e-04","1.486610e-05","8.015936e-05","6.940368e-06","2.068202e-07","1.098673e-04","5.126252e-03","5.783375e-05","6.046749e-04","1.671269e-04","5.782403e-05"
"417","845.1092_5.2058","-0.217601916769191","0.43594409783267","6.291384e-05","6.925805e-04","3.075534e-05","1.430717e-05","2.978439e-05","1.626212e-07","1.833417e-07","3.544586e-05","6.137181e-05","1.830873e-07","6.914916e-03","1.982644e-05","2.795848e-04","6.018486e-05","1.807972e-07"
"418","529.0948_7.5014","-0.122370978813155","0.663951788547199","7.293198e-06","2.466484e-07","1.035918e-05","7.867369e-06","1.762754e-03","4.835689e-05","5.168403e-06","5.750883e-05","5.716840e-05","1.283259e-05","3.010604e-03","4.797122e-05","2.660762e-03","4.319868e-04","4.045897e-05"
"419","269.1365_4.3996","-0.172563383538963","0.538557212617886","9.017318e-04","2.256516e-03","4.700523e-05","4.320658e-04","9.007599e-04","1.558126e-04","4.832490e-04","5.256262e-07","1.370173e-05","2.152193e-03","2.056458e-03","3.177520e-04","2.225988e-03","8.754037e-04","5.498496e-04"
"420","619.2344_7.9912","0.0233507779527953","0.934168247320287","2.134699e-07","1.145127e-05","1.771231e-04","9.824845e-06","5.954644e-04","2.529346e-05","2.916848e-05","1.646849e-03","9.434289e-04","5.378582e-04","2.400269e-03","9.646109e-05","3.211144e-05","2.252386e-04","6.740842e-05"
"421","483.0769_2.354","-0.235331137128828","0.398492932232467","2.412405e-04","1.078679e-04","4.053328e-04","5.491600e-05","4.084299e-04","6.293660e-05","2.353851e-05","8.955536e-04","6.383996e-04","2.379210e-05","2.368581e-03","1.961517e-05","2.178341e-02","6.249828e-04","4.592248e-06"
"422","537.327_16.0939","0.0523278366018988","0.853065663698959","1.064375e-04","7.015708e-04","3.450518e-04","2.977928e-04","4.368909e-03","1.996587e-04","2.283621e-05","1.589421e-03","8.805916e-05","2.242076e-04","4.828229e-03","5.734249e-05","1.481712e-03","2.485589e-04","5.886394e-04"
"423","1187.533_6.8319","0.267826362895248","0.334501279977568","2.134699e-07","2.466484e-07","5.246747e-07","2.416936e-07","2.572132e-07","1.626212e-07","1.833417e-07","5.256262e-07","2.068202e-07","1.830873e-07","2.868456e-07","8.333937e-03","2.198751e-07","1.609595e-07","1.807972e-07"
"424","459.2002_7.4176","-0.10768049818056","0.702477551990011","9.009681e-04","4.809717e-04","1.820641e-04","1.306152e-03","2.254817e-04","2.947104e-04","3.191452e-04","1.354276e-05","7.758162e-05","5.163869e-04","2.234574e-04","2.850652e-03","6.483143e-03","1.626641e-03","5.932242e-04"
"425","297.1472_9.7375","0.246436375313322","0.375934912220922","1.064123e-03","3.067221e-05","5.575684e-04","3.909144e-05","7.902607e-05","5.358248e-05","1.749037e-04","8.668343e-05","8.249183e-04","2.553497e-04","9.424929e-04","4.090986e-03","1.560605e-04","3.666607e-03","8.101956e-05"
"426","457.3321_12.7169","0.253234254773319","0.362476638231202","2.530136e-04","1.831475e-05","1.044698e-03","4.401641e-04","3.440613e-06","1.266572e-04","5.792333e-05","1.436852e-05","3.053379e-05","1.447179e-03","1.117351e-04","6.130493e-03","7.839866e-06","1.988491e-04","1.935804e-05"
"427","517.3534_14.4098","0.357808235668194","0.190389533419229","8.956376e-05","8.173729e-05","3.623617e-04","1.341666e-04","5.008294e-05","3.219142e-05","1.337404e-04","8.567435e-03","6.964948e-05","2.471110e-04","5.147832e-05","2.778358e-03","4.329742e-04","3.768589e-04","6.462425e-04"
"428","637.2498_6.2129","0.426021404295893","0.113334628195757","6.698898e-06","9.048049e-06","5.246747e-07","1.887917e-05","1.080168e-05","4.202919e-04","3.460939e-04","2.101138e-05","4.806500e-06","2.505142e-04","1.245828e-05","2.186991e-03","3.240013e-05","5.524256e-04","1.191372e-05"
"429","304.9125_26.2037","-0.0654346157353735","0.816779996602093","8.414397e-03","1.904091e-03","7.159131e-05","1.833252e-03","8.634124e-03","4.566789e-03","5.424800e-05","1.358095e-02","8.570884e-03","7.131250e-06","1.175652e-02","2.238542e-03","6.959352e-03","3.265114e-03","1.280117e-03"
"430","453.3361_19.6133","0.212893822861024","0.446179293684643","2.271672e-04","1.810399e-05","4.264854e-04","1.906156e-03","1.450865e-03","9.368535e-04","4.119534e-04","9.328936e-04","1.634776e-03","1.475040e-03","8.566370e-04","3.955041e-03","1.940648e-02","1.002702e-02","2.720728e-02"
"431","959.4005_4.8431","0.267810752403562","0.334530535085252","2.134699e-07","2.466484e-07","5.246747e-07","2.416936e-07","2.572132e-07","1.626212e-07","1.833417e-07","5.256262e-07","2.068202e-07","1.830873e-07","2.868456e-07","2.933198e-03","2.198751e-07","1.609595e-07","1.807972e-07"
"432","567.2093_4.9187","0.211544117321211","0.449135489392604","1.011186e-03","2.787002e-05","2.512659e-04","1.683202e-03","4.691241e-05","9.926984e-04","2.102805e-03","1.890336e-05","5.063357e-05","1.000067e-03","2.993908e-05","2.040099e-03","1.278565e-04","1.265863e-03","9.076261e-05"
"433","591.2435_6.9301","0.342483977334138","0.211453589376083","3.195473e-05","8.720993e-06","1.073274e-05","3.803859e-05","1.284266e-05","2.117883e-05","6.438674e-05","1.462765e-05","4.355839e-06","3.038398e-05","2.712857e-05","1.454892e-03","4.058528e-05","4.562531e-04","2.469325e-05"
"434","509.2028_4.5707","0.4395106175747","0.101165515358467","1.715713e-04","7.145903e-05","5.246747e-07","2.416936e-07","2.588676e-04","2.991671e-04","1.056584e-03","3.051812e-05","9.944326e-06","3.558237e-04","2.788181e-04","2.677740e-03","5.963321e-05","1.129663e-03","3.502213e-05"
"435","507.186_3.3772","0.406698065446212","0.132476461367926","1.512797e-05","2.499670e-05","5.246747e-07","4.971638e-06","4.073100e-05","1.397014e-05","3.030491e-04","8.551938e-06","3.505736e-05","1.412807e-04","8.250397e-06","1.031617e-03","3.345710e-04","7.631766e-04","1.115490e-04"
"436","561.195_5.9772","0.534114020912493","0.040274358281398","1.118198e-05","2.483428e-05","4.989341e-05","1.412337e-05","1.340194e-03","2.346758e-03","2.670294e-03","1.924930e-04","1.163611e-03","3.240178e-03","1.630017e-03","3.525574e-03","1.879500e-04","1.055583e-03","8.589313e-06"
"437","540.4916_20.5532","-0.422363464062639","0.116801686124961","2.134699e-07","3.065647e-03","1.681042e-03","1.155290e-03","9.991447e-06","1.375452e-03","1.833417e-07","3.279832e-04","4.213625e-03","1.879402e-03","1.750038e-03","1.830296e-03","9.796522e-04","1.609595e-07","7.675780e-04"
"438","1057.755_18.5858","0.267783960338474","0.334580748589273","2.134699e-07","2.466484e-07","5.246747e-07","2.416936e-07","2.572132e-07","1.626212e-07","1.833417e-07","5.256262e-07","2.068202e-07","1.830873e-07","2.868456e-07","1.388955e-03","2.198751e-07","1.609595e-07","1.807972e-07"
"439","283.0588_10.2229","0.07891153018942","0.779827037817071","5.048550e-05","2.003771e-05","1.852818e-04","7.950557e-04","1.112117e-03","2.499485e-04","5.005118e-04","1.679189e-04","1.267287e-04","3.186168e-04","4.736664e-05","5.035219e-04","1.449802e-02","6.377190e-03","9.217565e-03"
"440","785.0869_3.8269","-0.402484400761219","0.136925229505293","1.877653e-04","2.065330e-04","1.046684e-03","6.980171e-05","9.103290e-06","3.057052e-05","1.833417e-07","1.269729e-04","1.945400e-03","1.015640e-05","8.658360e-04","2.182555e-07","6.329409e-03","4.345303e-05","1.807972e-07"
"441","313.0687_9.249","0.343591473466649","0.209883704115775","2.727836e-05","1.555056e-05","7.880207e-05","5.671203e-04","2.335860e-04","2.100988e-04","1.380262e-04","9.800489e-03","4.487672e-04","6.621501e-05","4.069391e-05","1.159851e-03","3.121959e-03","4.564942e-03","4.415452e-02"
"442","845.1796_5.32","-0.21779489243833","0.435527134954115","2.134699e-07","2.237435e-04","5.246747e-07","5.996298e-06","1.157895e-03","1.626212e-07","8.016617e-06","5.256262e-07","2.068202e-07","4.742840e-05","2.014710e-03","2.071201e-05","4.150440e-03","6.368694e-05","2.065065e-06"
"443","629.1858_5.9751","-0.159569132734671","0.569998105085343","1.171555e-05","2.466484e-07","3.243801e-05","3.545887e-06","3.115797e-04","2.328714e-04","4.422564e-04","3.577148e-04","1.009691e-03","4.208045e-04","4.472204e-04","7.006649e-04","4.133730e-03","3.812741e-04","2.883534e-06"
"444","491.0825_5.437","-0.264409387947078","0.340939437277721","1.513039e-04","2.814883e-03","2.984334e-04","1.189083e-04","9.252579e-04","4.596712e-05","3.481797e-05","1.359702e-04","6.918000e-05","6.633329e-05","2.646438e-04","2.190314e-04","3.905854e-03","1.242707e-03","5.095027e-05"
"445","469.3319_16.3317","0.340881501653903","0.213738280886025","1.938381e-05","2.466484e-07","2.395048e-04","3.407323e-04","4.326432e-04","1.413596e-04","4.989244e-04","2.383487e-03","1.941432e-03","2.937423e-04","1.803757e-05","4.626130e-04","3.892088e-03","1.138334e-02","3.051819e-02"
"446","535.3642_14.4257","0.313513744077046","0.255171397795261","4.447710e-04","2.619812e-03","1.882219e-04","2.470376e-04","2.376233e-04","1.250330e-04","6.519643e-05","1.910878e-04","4.552517e-05","4.170509e-05","1.025694e-04","7.159736e-04","2.234348e-03","8.668894e-03","1.249365e-02"
"447","857.1092_4.5548","-0.441948200215825","0.0990682499796752","3.523502e-05","4.084401e-04","1.821959e-05","7.334720e-05","5.970433e-06","7.084757e-06","1.833417e-07","7.467755e-05","2.466998e-03","1.347523e-06","5.996961e-05","5.420812e-06","2.434640e-03","7.588115e-06","3.246665e-06"
"448","392.0368_3.8319","-0.476992875287031","0.0722020071538185","9.766473e-05","6.524417e-05","6.492974e-04","1.268101e-04","5.852771e-05","9.563755e-06","1.120035e-05","3.951859e-04","2.505283e-03","8.931456e-06","5.850910e-04","2.182555e-07","2.776885e-03","3.324329e-05","7.814054e-06"
"449","633.077_2.3908","-0.639539222220788","0.0102487362492143","2.902241e-03","5.956783e-04","5.476252e-03","1.502823e-03","5.872049e-06","3.149225e-05","1.078370e-05","1.476150e-03","1.125536e-02","1.830873e-07","1.302061e-03","7.473069e-06","4.551650e-03","3.416194e-05","1.807972e-07"
"450","473.3628_14.8278","0.350510849771325","0.200243518147819","1.536579e-04","8.587310e-06","2.002578e-05","8.995443e-04","1.023326e-04","2.083269e-04","1.430970e-04","2.234509e-03","5.149835e-05","3.516759e-04","1.183116e-04","1.532342e-03","2.297632e-03","7.507029e-03","2.871029e-02"
"451","311.1262_8.0301","-0.142024945589073","0.613620357271849","4.209775e-05","2.831299e-04","1.871022e-04","1.487963e-05","1.303793e-03","1.207154e-04","1.662556e-04","1.012409e-03","1.818709e-03","1.009554e-03","4.251329e-03","5.718188e-04","2.258869e-03","6.571805e-04","3.262586e-04"
"452","655.0571_3.5133","-0.489168929563074","0.0642335830537618","3.350441e-04","4.390725e-04","2.000443e-03","1.101618e-04","2.382728e-05","2.410469e-05","8.458654e-06","7.761378e-04","1.285832e-03","1.830873e-07","2.493907e-03","8.105792e-06","4.827783e-03","2.129172e-05","2.960011e-06"
"453","505.0567_2.7807","-0.273834119386595","0.323350192210182","1.481691e-04","1.136205e-04","1.410641e-04","1.157876e-04","1.692673e-04","5.065668e-05","3.355566e-05","5.535726e-05","2.549962e-04","6.029339e-06","6.335028e-04","1.629932e-05","4.280169e-03","1.925321e-04","1.375821e-05"
"454","549.3786_17.4975","0.228900604302096","0.411874920862603","2.511824e-04","3.721908e-04","5.161331e-04","2.393025e-04","1.002411e-04","5.783299e-05","3.032197e-05","3.805861e-04","5.606023e-04","2.548540e-05","3.626302e-05","1.445502e-04","2.065840e-03","1.269327e-03","1.218216e-02"
"455","329.0271_7.0987","-0.302452668057321","0.273214755436149","8.822157e-04","2.793996e-04","5.576800e-04","3.574821e-03","1.553758e-03","4.634689e-05","5.967113e-04","1.172394e-03","2.713148e-04","1.881791e-04","9.565173e-04","7.875037e-04","1.165829e-03","2.187312e-04","4.569502e-05"
"456","563.3951_19.088","0.224273477929282","0.421646868876832","5.026504e-04","9.799732e-05","2.178187e-05","8.243631e-05","1.825159e-04","2.196932e-05","5.653342e-06","1.352076e-04","2.196880e-05","7.004920e-06","2.868456e-07","1.860541e-04","1.923144e-03","7.582414e-04","6.856292e-03"
"457","519.3679_12.7425","0.330365297714762","0.229118819436095","2.356547e-05","5.048979e-05","6.607748e-05","2.115137e-04","1.347173e-04","2.998169e-05","4.326456e-05","9.310992e-04","9.890367e-05","7.151269e-05","2.695775e-05","3.934583e-04","2.140989e-03","7.236783e-03","2.716362e-02"
"458","485.3267_15.2657","0.329571005303327","0.230307869960164","3.165375e-05","2.466484e-07","2.724924e-05","1.440105e-05","2.146709e-04","1.029944e-04","6.334461e-05","6.407376e-04","5.381679e-04","7.874871e-05","1.559321e-05","2.145469e-04","2.173034e-03","3.643940e-03","4.167535e-03"
"459","577.135_8.6129","-0.035575263690728","0.899836589850699","1.168343e-04","6.477889e-04","6.920013e-05","7.044847e-05","3.478663e-03","9.712147e-06","5.180349e-05","3.801306e-04","4.227404e-06","2.111066e-04","5.833752e-03","4.111370e-05","1.201258e-03","8.337378e-04","1.807972e-07"
"460","505.0582_2.6055","-0.267758078051644","0.334629261047272","3.815219e-05","1.589427e-05","1.002265e-04","2.718028e-05","5.485638e-05","2.223395e-05","3.708636e-06","5.200495e-05","1.239065e-04","4.347866e-06","6.466458e-04","8.497342e-06","2.508246e-03","1.717165e-04","1.010222e-05"
"461","331.0644_1.481","-0.516670796268549","0.0486080542107652","8.757050e-04","9.614069e-04","3.252352e-04","5.378721e-04","2.512838e-04","1.009499e-05","1.603533e-04","1.251882e-04","3.245468e-04","4.688127e-05","8.958962e-04","2.205120e-04","2.668070e-03","4.700598e-04","3.455561e-05"
"462","519.37_13.2227","0.321458671793621","0.24267242060067","1.514046e-05","1.521574e-05","8.896278e-05","1.986921e-04","4.227074e-05","4.112831e-05","1.854104e-05","3.748939e-04","6.779317e-05","3.607920e-05","1.457706e-05","1.440057e-04","1.169856e-03","5.221889e-03","2.172095e-02"
"463","493.2061_6.276","0.50310045814249","0.0559210281435525","1.635969e-05","3.258897e-05","7.892943e-05","1.216078e-04","2.094171e-03","1.296227e-03","4.124268e-03","4.931372e-05","7.133188e-05","2.438420e-03","2.740194e-04","5.698555e-03","2.957751e-03","3.796634e-03","5.693971e-05"
"464","269.0434_7.7794","0.307464541165673","0.264946602960993","1.523316e-04","5.036184e-05","6.847403e-05","5.901068e-05","9.871303e-05","4.891191e-05","2.981201e-05","7.230869e-04","4.511533e-05","3.306731e-05","2.336257e-05","1.966532e-04","1.228946e-03","1.335505e-03","7.425056e-03"
"465","455.3522_18.6881","0.318790507253069","0.246826972149036","1.102238e-04","9.199984e-06","2.781166e-04","1.917231e-04","5.861326e-04","4.511530e-04","4.468162e-05","6.693686e-04","1.884764e-03","9.545657e-04","1.071904e-03","1.118177e-03","6.555469e-03","1.118428e-02","2.506424e-02"
"466","907.6868_19.6081","0.273187636346339","0.324539789518412","2.134699e-07","2.466484e-07","1.709915e-05","2.949991e-05","2.707555e-05","2.237424e-05","1.458850e-05","5.256262e-07","2.401802e-05","1.154640e-05","1.121997e-05","2.353155e-04","8.216624e-03","7.567077e-03","3.840730e-02"
"467","587.2431_10.0675","0.447926725204362","0.0940537999671737","8.548667e-04","2.781201e-04","1.096363e-03","2.718865e-04","5.450351e-04","1.142724e-03","3.397919e-03","2.507447e-05","7.467259e-04","3.573538e-03","8.249803e-04","2.823116e-03","1.471407e-03","4.008989e-03","9.821765e-04"
"468","561.3813_14.9508","0.280695808445359","0.310878448313344","2.252662e-05","1.588539e-05","1.809104e-05","1.555666e-04","4.231800e-05","3.032039e-05","2.398128e-05","1.756039e-04","4.094015e-05","3.978586e-05","1.281024e-05","3.474204e-04","3.632421e-03","3.707082e-03","2.544838e-02"
"469","535.3644_14.7511","0.299833955452332","0.277595810502298","1.504348e-04","8.976178e-04","6.267265e-05","2.321268e-04","2.491519e-04","2.850584e-05","7.296817e-06","2.418109e-04","1.206722e-04","1.066694e-05","2.747493e-05","1.053246e-04","8.417391e-04","3.368757e-03","1.473097e-02"
"470","489.3575_15.7783","0.323698704833521","0.239218084105571","4.028785e-05","1.679166e-04","1.801208e-05","5.629809e-05","3.301983e-04","3.188758e-05","3.367364e-05","1.893768e-04","1.149927e-03","1.755100e-04","9.730093e-04","1.578217e-04","7.374421e-04","5.347957e-03","4.468262e-03"
"471","627.2965_5.7587","0.325889688664969","0.235869027051105","5.153977e-04","5.419013e-05","5.246747e-07","3.492802e-05","1.742220e-04","6.313980e-04","1.204258e-03","1.946709e-05","1.370471e-03","7.505181e-04","3.030060e-04","9.387459e-04","4.972502e-05","3.347353e-03","4.634399e-04"
"472","535.3622_15.3129","0.228047768743996","0.413667069606877","3.404855e-04","1.272264e-03","3.833037e-05","2.792641e-04","2.155953e-04","4.680263e-05","2.607716e-05","5.619622e-04","1.814162e-04","3.139819e-05","6.979039e-05","5.179489e-04","3.738633e-03","2.041458e-03","1.314497e-02"
"473","329.066_9.4042","0.293910738138078","0.287659274938549","2.452438e-05","6.283986e-05","1.369112e-05","2.518837e-04","9.892296e-05","4.919684e-05","2.420481e-05","6.731934e-04","4.962897e-05","3.387701e-05","2.868456e-07","1.904780e-04","1.389456e-03","1.783945e-03","1.480862e-02"
"474","449.1092_6.0173","0.410739204039421","0.128303191495539","3.757998e-05","9.434424e-06","1.755037e-05","1.969948e-05","1.717927e-05","1.418236e-05","3.533838e-04","2.958028e-05","2.068202e-07","3.945414e-04","9.191107e-06","2.076932e-03","2.636807e-05","3.859237e-03","4.627296e-05"
"475","531.3687_19.2383","0.279992149474595","0.312144391602253","1.238979e-05","4.073151e-05","2.013618e-05","7.857724e-05","3.029329e-05","1.498211e-04","8.291629e-06","1.437970e-03","1.532106e-04","5.713532e-05","3.187141e-05","2.107492e-04","1.775159e-03","1.360397e-03","3.874133e-02"
"476","519.3678_13.4505","0.292569957322727","0.289966852431044","1.259004e-04","3.775693e-06","2.457707e-05","3.600528e-04","1.048680e-04","8.665232e-05","1.411421e-04","4.368852e-04","1.398843e-04","7.786328e-05","7.222581e-05","2.968100e-04","1.520059e-03","1.696037e-03","9.008235e-03"
"477","911.7161_18.6944","0.313504438908166","0.25518626282087","6.860922e-06","2.466484e-07","2.139623e-05","2.416936e-07","1.055089e-05","1.626212e-07","5.018980e-06","5.256262e-07","3.195578e-05","9.584620e-06","5.863124e-06","2.182555e-07","3.061859e-04","1.420528e-03","6.357026e-03"
"478","695.4032_7.9373","0.0494730767071918","0.861007839514631","1.262703e-03","1.884938e-03","8.279839e-05","1.729737e-03","8.715927e-06","3.356632e-04","7.862012e-05","2.040481e-05","2.366023e-05","9.792100e-04","4.040538e-04","2.132374e-03","2.066714e-04","1.776244e-03","1.387714e-03"
"479","519.3674_18.4848","0.233883594270744","0.40148500121856","3.819842e-05","1.586496e-04","6.714262e-05","1.150043e-04","1.946184e-04","5.143094e-05","1.907839e-04","1.267158e-04","2.465978e-03","3.213997e-05","2.744683e-04","2.593603e-04","7.311858e-04","2.202278e-03","9.516901e-03"
