cluster index	CF_componentindex	CF_NrNodes	CF_kingdom	CF_kingdom_score	CF_superclass	CF_superclass_score	CF_class	CF_class_score	CF_subclass	CF_subclass_score	CF_Dparent	CF_Dparent_score	CF_MFramework	CF_MFramework_score
104	S56	1	Organic compounds	1.0	Phenylpropanoids and polyketides	1.0	Flavonoids	1.0	Flavonoid glycosides	1.0	Flavonoid-7-O-glycosides	1.0	Aromatic heteropolycyclic compounds	1.0
105	S57	1	no matches		no matches		no matches		no matches		no matches		no matches	
106	S58	1	no matches		no matches		no matches		no matches		no matches		no matches	
107	S59	1	no matches		no matches		no matches		no matches		no matches		no matches	
110	5	2	Organic compounds	1.0	Lipids and lipid-like molecules	0.8888888888888888	Steroids and steroid derivatives	0.4722222222222222	Steroidal glycosides	0.2222222222222222	Cucurbitacin glycosides	0.2222222222222222	Aliphatic homopolycyclic compounds	0.4375
470	5	2	Organic compounds	1.0	Lipids and lipid-like molecules	0.8888888888888888	Steroids and steroid derivatives	0.4722222222222222	Steroidal glycosides	0.2222222222222222	Cucurbitacin glycosides	0.2222222222222222	Aliphatic homopolycyclic compounds	0.4375
114	S60	1	no matches		no matches		no matches		no matches		no matches		no matches	
115	S61	1	no matches		no matches		no matches		no matches		no matches		no matches	
116	S62	1	no matches		no matches		no matches		no matches		no matches		no matches	
118	S63	1	no matches		no matches		no matches		no matches		no matches		no matches	
120	S64	1	no matches		no matches		no matches		no matches		no matches		no matches	
123	S65	1	no matches		no matches		no matches		no matches		no matches		no matches	
124	S66	1	no matches		no matches		no matches		no matches		no matches		no matches	
125	S67	1	no matches		no matches		no matches		no matches		no matches		no matches	
126	S68	1	no matches		no matches		no matches		no matches		no matches		no matches	
128	S69	1	no matches		no matches		no matches		no matches		no matches		no matches	
130	S70	1	no matches		no matches		no matches		no matches		no matches		no matches	
133	15	3	Organic compounds	1.0	Organoheterocyclic compounds	0.3666666666666667	Piperidines	0.3333333333333333	Benzylpiperidines	0.3333333333333333	4-benzylpiperidines	0.3333333333333333	Aromatic heteropolycyclic compounds	0.7000000000000001
234	15	3	Organic compounds	1.0	Organoheterocyclic compounds	0.3666666666666667	Piperidines	0.3333333333333333	Benzylpiperidines	0.3333333333333333	4-benzylpiperidines	0.3333333333333333	Aromatic heteropolycyclic compounds	0.7000000000000001
283	15	3	Organic compounds	1.0	Organoheterocyclic compounds	0.3666666666666667	Piperidines	0.3333333333333333	Benzylpiperidines	0.3333333333333333	4-benzylpiperidines	0.3333333333333333	Aromatic heteropolycyclic compounds	0.7000000000000001
134	S71	1	no matches		no matches		no matches		no matches		no matches		no matches	
136	S72	1	no matches		no matches		no matches		no matches		no matches		no matches	
137	S73	1	no matches		no matches		no matches		no matches		no matches		no matches	
138	S74	1	no matches		no matches		no matches		no matches		no matches		no matches	
142	S75	1	no matches		no matches		no matches		no matches		no matches		no matches	
143	S76	1	no matches		no matches		no matches		no matches		no matches		no matches	
144	S77	1	no matches		no matches		no matches		no matches		no matches		no matches	
145	S78	1	no matches		no matches		no matches		no matches		no matches		no matches	
149	S79	1	no matches		no matches		no matches		no matches		no matches		no matches	
152	13	9	Organic compounds	0.7777777777777778	Phenylpropanoids and polyketides	0.39603174603174607	Tannins	0.39603174603174607		0.3821428571428572	Tannins	0.3821428571428572	Aromatic heteromonocyclic compounds	0.5555555555555556
371	13	9	Organic compounds	0.7777777777777778	Phenylpropanoids and polyketides	0.39603174603174607	Tannins	0.39603174603174607		0.3821428571428572	Tannins	0.3821428571428572	Aromatic heteromonocyclic compounds	0.5555555555555556
384	13	9	Organic compounds	0.7777777777777778	Phenylpropanoids and polyketides	0.39603174603174607	Tannins	0.39603174603174607		0.3821428571428572	Tannins	0.3821428571428572	Aromatic heteromonocyclic compounds	0.5555555555555556
408	13	9	Organic compounds	0.7777777777777778	Phenylpropanoids and polyketides	0.39603174603174607	Tannins	0.39603174603174607		0.3821428571428572	Tannins	0.3821428571428572	Aromatic heteromonocyclic compounds	0.5555555555555556
410	13	9	Organic compounds	0.7777777777777778	Phenylpropanoids and polyketides	0.39603174603174607	Tannins	0.39603174603174607		0.3821428571428572	Tannins	0.3821428571428572	Aromatic heteromonocyclic compounds	0.5555555555555556
421	13	9	Organic compounds	0.7777777777777778	Phenylpropanoids and polyketides	0.39603174603174607	Tannins	0.39603174603174607		0.3821428571428572	Tannins	0.3821428571428572	Aromatic heteromonocyclic compounds	0.5555555555555556
453	13	9	Organic compounds	0.7777777777777778	Phenylpropanoids and polyketides	0.39603174603174607	Tannins	0.39603174603174607		0.3821428571428572	Tannins	0.3821428571428572	Aromatic heteromonocyclic compounds	0.5555555555555556
460	13	9	Organic compounds	0.7777777777777778	Phenylpropanoids and polyketides	0.39603174603174607	Tannins	0.39603174603174607		0.3821428571428572	Tannins	0.3821428571428572	Aromatic heteromonocyclic compounds	0.5555555555555556
461	13	9	Organic compounds	0.7777777777777778	Phenylpropanoids and polyketides	0.39603174603174607	Tannins	0.39603174603174607		0.3821428571428572	Tannins	0.3821428571428572	Aromatic heteromonocyclic compounds	0.5555555555555556
154	S80	1	no matches		no matches		no matches		no matches		no matches		no matches	
156	S81	1	no matches		no matches		no matches		no matches		no matches		no matches	
160	S82	1	no matches		no matches		no matches		no matches		no matches		no matches	
161	S83	1	no matches		no matches		no matches		no matches		no matches		no matches	
163	S84	1	no matches		no matches		no matches		no matches		no matches		no matches	
164	S85	1	no matches		no matches		no matches		no matches		no matches		no matches	
165	S86	1	no matches		no matches		no matches		no matches		no matches		no matches	
166	S87	1	no matches		no matches		no matches		no matches		no matches		no matches	
167	S88	1	no matches		no matches		no matches		no matches		no matches		no matches	
168	S89	1	no matches		no matches		no matches		no matches		no matches		no matches	
169	S90	1	no matches		no matches		no matches		no matches		no matches		no matches	
171	S91	1	no matches		no matches		no matches		no matches		no matches		no matches	
172	S92	1	no matches		no matches		no matches		no matches		no matches		no matches	
174	S93	1	no matches		no matches		no matches		no matches		no matches		no matches	
175	8	3	Organic compounds	1.0	Organoheterocyclic compounds	0.3518518518518518	Organooxygen compounds	0.25925925925925924	Carbonyl compounds	0.25925925925925924	Alkyl-phenylketones	0.25925925925925924	Aromatic heteropolycyclic compounds	0.8888888888888888
381	8	3	Organic compounds	1.0	Organoheterocyclic compounds	0.3518518518518518	Organooxygen compounds	0.25925925925925924	Carbonyl compounds	0.25925925925925924	Alkyl-phenylketones	0.25925925925925924	Aromatic heteropolycyclic compounds	0.8888888888888888
400	8	3	Organic compounds	1.0	Organoheterocyclic compounds	0.3518518518518518	Organooxygen compounds	0.25925925925925924	Carbonyl compounds	0.25925925925925924	Alkyl-phenylketones	0.25925925925925924	Aromatic heteropolycyclic compounds	0.8888888888888888
177	S94	1	no matches		no matches		no matches		no matches		no matches		no matches	
180	26	2	no matches		no matches		no matches		no matches		no matches		no matches	
359	26	2	no matches		no matches		no matches		no matches		no matches		no matches	
182	S95	1	no matches		no matches		no matches		no matches		no matches		no matches	
183	S96	1	no matches		no matches		no matches		no matches		no matches		no matches	
184	S97	1	no matches		no matches		no matches		no matches		no matches		no matches	
185	S98	1	no matches		no matches		no matches		no matches		no matches		no matches	
186	S99	1	no matches		no matches		no matches		no matches		no matches		no matches	
188	S100	1	no matches		no matches		no matches		no matches		no matches		no matches	
192	S101	1	no matches		no matches		no matches		no matches		no matches		no matches	
193	S102	1	no matches		no matches		no matches		no matches		no matches		no matches	
194	S103	1	no matches		no matches		no matches		no matches		no matches		no matches	
198	S104	1	no matches		no matches		no matches		no matches		no matches		no matches	
201	S105	1	no matches		no matches		no matches		no matches		no matches		no matches	
203	19	2	Organic compounds	1.0	Phenylpropanoids and polyketides	0.5	Aurone flavonoids	0.5		0.5	Aurone flavonoids	0.5	Aromatic heteropolycyclic compounds	0.9375
226	19	2	Organic compounds	1.0	Phenylpropanoids and polyketides	0.5	Aurone flavonoids	0.5		0.5	Aurone flavonoids	0.5	Aromatic heteropolycyclic compounds	0.9375
204	S106	1	no matches		no matches		no matches		no matches		no matches		no matches	
207	29	3	Organic compounds	0.6666666666666666	Lipids and lipid-like molecules	0.4444444444444444	Prenol lipids	0.16666666666666666	Terpene glycosides	0.16666666666666666	Diterpene glycosides	0.16666666666666666	Aliphatic heteromonocyclic compounds	0.5555555555555555
221	29	3	Organic compounds	0.6666666666666666	Lipids and lipid-like molecules	0.4444444444444444	Prenol lipids	0.16666666666666666	Terpene glycosides	0.16666666666666666	Diterpene glycosides	0.16666666666666666	Aliphatic heteromonocyclic compounds	0.5555555555555555
412	29	3	Organic compounds	0.6666666666666666	Lipids and lipid-like molecules	0.4444444444444444	Prenol lipids	0.16666666666666666	Terpene glycosides	0.16666666666666666	Diterpene glycosides	0.16666666666666666	Aliphatic heteromonocyclic compounds	0.5555555555555555
209	S107	1	no matches		no matches		no matches		no matches		no matches		no matches	
210	S108	1	no matches		no matches		no matches		no matches		no matches		no matches	
212	S109	1	no matches		no matches		no matches		no matches		no matches		no matches	
220	S110	1	no matches		no matches		no matches		no matches		no matches		no matches	
222	S111	1	no matches		no matches		no matches		no matches		no matches		no matches	
223	S112	1	no matches		no matches		no matches		no matches		no matches		no matches	
224	S113	1	no matches		no matches		no matches		no matches		no matches		no matches	
225	S114	1	no matches		no matches		no matches		no matches		no matches		no matches	
227	S115	1	no matches		no matches		no matches		no matches		no matches		no matches	
229	12	5	Organic compounds	0.4	Phenylpropanoids and polyketides	0.37142857142857144	Flavonoids	0.37142857142857144	Flavonoid glycosides	0.34285714285714286	Flavonoid-3-O-glycosides	0.2	Aromatic heteropolycyclic compounds	0.4
402	12	5	Organic compounds	0.4	Phenylpropanoids and polyketides	0.37142857142857144	Flavonoids	0.37142857142857144	Flavonoid glycosides	0.34285714285714286	Flavonoid-3-O-glycosides	0.2	Aromatic heteropolycyclic compounds	0.4
403	12	5	Organic compounds	0.4	Phenylpropanoids and polyketides	0.37142857142857144	Flavonoids	0.37142857142857144	Flavonoid glycosides	0.34285714285714286	Flavonoid-3-O-glycosides	0.2	Aromatic heteropolycyclic compounds	0.4
407	12	5	Organic compounds	0.4	Phenylpropanoids and polyketides	0.37142857142857144	Flavonoids	0.37142857142857144	Flavonoid glycosides	0.34285714285714286	Flavonoid-3-O-glycosides	0.2	Aromatic heteropolycyclic compounds	0.4
418	12	5	Organic compounds	0.4	Phenylpropanoids and polyketides	0.37142857142857144	Flavonoids	0.37142857142857144	Flavonoid glycosides	0.34285714285714286	Flavonoid-3-O-glycosides	0.2	Aromatic heteropolycyclic compounds	0.4
230	S116	1	no matches		no matches		no matches		no matches		no matches		no matches	
231	S117	1	no matches		no matches		no matches		no matches		no matches		no matches	
232	S118	1	no matches		no matches		no matches		no matches		no matches		no matches	
236	S119	1	no matches		no matches		no matches		no matches		no matches		no matches	
237	S120	1	no matches		no matches		no matches		no matches		no matches		no matches	
250	10	2	Organic compounds	1.0	Lipids and lipid-like molecules	0.45	Prenol lipids	0.45	Amino acids, peptides, and analogues	0.25	Cyclic peptides	0.25	Aliphatic heteropolycyclic compounds	0.45
303	10	2	Organic compounds	1.0	Lipids and lipid-like molecules	0.45	Prenol lipids	0.45	Amino acids, peptides, and analogues	0.25	Cyclic peptides	0.25	Aliphatic heteropolycyclic compounds	0.45
252	S121	1	no matches		no matches		no matches		no matches		no matches		no matches	
253	S122	1	no matches		no matches		no matches		no matches		no matches		no matches	
254	S123	1	no matches		no matches		no matches		no matches		no matches		no matches	
256	31	2	Organic compounds	1.0	Organoheterocyclic compounds	0.5	Benzofurans	0.5	Flavaglines	0.5	Flavaglines	0.5	Aromatic heteropolycyclic compounds	0.6666666666666666
275	31	2	Organic compounds	1.0	Organoheterocyclic compounds	0.5	Benzofurans	0.5	Flavaglines	0.5	Flavaglines	0.5	Aromatic heteropolycyclic compounds	0.6666666666666666
257	S124	1	no matches		no matches		no matches		no matches		no matches		no matches	
258	S125	1	no matches		no matches		no matches		no matches		no matches		no matches	
259	S126	1	no matches		no matches		no matches		no matches		no matches		no matches	
260	S127	1	no matches		no matches		no matches		no matches		no matches		no matches	
261	S128	1	no matches		no matches		no matches		no matches		no matches		no matches	
265	S129	1	no matches		no matches		no matches		no matches		no matches		no matches	
267	6	2	Organic compounds	1.0	Organic acids and derivatives	0.375	Peptidomimetics	0.25	Hybrid peptides	0.25	Hybrid peptides	0.25	Aromatic heteropolycyclic compounds	0.375
277	6	2	Organic compounds	1.0	Organic acids and derivatives	0.375	Peptidomimetics	0.25	Hybrid peptides	0.25	Hybrid peptides	0.25	Aromatic heteropolycyclic compounds	0.375
268	S130	1	no matches		no matches		no matches		no matches		no matches		no matches	
269	S131	1	no matches		no matches		no matches		no matches		no matches		no matches	
270	S132	1	no matches		no matches		no matches		no matches		no matches		no matches	
271	S133	1	no matches		no matches		no matches		no matches		no matches		no matches	
276	S134	1	no matches		no matches		no matches		no matches		no matches		no matches	
280	S135	1	no matches		no matches		no matches		no matches		no matches		no matches	
285	S136	1	no matches		no matches		no matches		no matches		no matches		no matches	
286	S137	1	no matches		no matches		no matches		no matches		no matches		no matches	
287	S138	1	no matches		no matches		no matches		no matches		no matches		no matches	
288	S139	1	no matches		no matches		no matches		no matches		no matches		no matches	
289	S140	1	no matches		no matches		no matches		no matches		no matches		no matches	
291	35	2	Organic compounds	1.0	Lignans, neolignans and related compounds	0.5	Carboxylic acids and derivatives	0.3125		0.5625	Pentacarboxylic acids and derivatives	0.3125	Aromatic heteropolycyclic compounds	0.5625
486	35	2	Organic compounds	1.0	Lignans, neolignans and related compounds	0.5	Carboxylic acids and derivatives	0.3125		0.5625	Pentacarboxylic acids and derivatives	0.3125	Aromatic heteropolycyclic compounds	0.5625
293	S141	1	no matches		no matches		no matches		no matches		no matches		no matches	
294	S142	1	no matches		no matches		no matches		no matches		no matches		no matches	
295	S143	1	no matches		no matches		no matches		no matches		no matches		no matches	
296	S144	1	no matches		no matches		no matches		no matches		no matches		no matches	
297	S145	1	no matches		no matches		no matches		no matches		no matches		no matches	
298	S146	1	no matches		no matches		no matches		no matches		no matches		no matches	
299	S147	1	no matches		no matches		no matches		no matches		no matches		no matches	
300	S148	1	no matches		no matches		no matches		no matches		no matches		no matches	
301	S149	1	no matches		no matches		no matches		no matches		no matches		no matches	
302	S150	1	no matches		no matches		no matches		no matches		no matches		no matches	
304	S151	1	no matches		no matches		no matches		no matches		no matches		no matches	
305	S152	1	no matches		no matches		no matches		no matches		no matches		no matches	
306	S153	1	no matches		no matches		no matches		no matches		no matches		no matches	
307	S154	1	no matches		no matches		no matches		no matches		no matches		no matches	
309	S155	1	no matches		no matches		no matches		no matches		no matches		no matches	
310	S156	1	no matches		no matches		no matches		no matches		no matches		no matches	
311	S157	1	no matches		no matches		no matches		no matches		no matches		no matches	
314	S158	1	no matches		no matches		no matches		no matches		no matches		no matches	
315	S159	1	no matches		no matches		no matches		no matches		no matches		no matches	
316	S160	1	no matches		no matches		no matches		no matches		no matches		no matches	
317	S161	1	no matches		no matches		no matches		no matches		no matches		no matches	
318	S162	1	no matches		no matches		no matches		no matches		no matches		no matches	
319	S163	1	no matches		no matches		no matches		no matches		no matches		no matches	
320	S164	1	no matches		no matches		no matches		no matches		no matches		no matches	
322	17	2	Organic compounds	1.0	Benzenoids	1.0	Triphenyl compounds	1.0		1.0	Triphenyl compounds	1.0	Aromatic heteromonocyclic compounds	1.0
490	17	2	Organic compounds	1.0	Benzenoids	1.0	Triphenyl compounds	1.0		1.0	Triphenyl compounds	1.0	Aromatic heteromonocyclic compounds	1.0
327	S165	1	no matches		no matches		no matches		no matches		no matches		no matches	
330	S166	1	no matches		no matches		no matches		no matches		no matches		no matches	
331	S167	1	no matches		no matches		no matches		no matches		no matches		no matches	
332	S168	1	no matches		no matches		no matches		no matches		no matches		no matches	
333	S169	1	no matches		no matches		no matches		no matches		no matches		no matches	
334	S170	1	no matches		no matches		no matches		no matches		no matches		no matches	
335	S171	1	no matches		no matches		no matches		no matches		no matches		no matches	
337	S172	1	no matches		no matches		no matches		no matches		no matches		no matches	
338	S173	1	no matches		no matches		no matches		no matches		no matches		no matches	
340	S174	1	no matches		no matches		no matches		no matches		no matches		no matches	
342	S175	1	no matches		no matches		no matches		no matches		no matches		no matches	
343	S176	1	no matches		no matches		no matches		no matches		no matches		no matches	
345	S177	1	no matches		no matches		no matches		no matches		no matches		no matches	
346	S178	1	no matches		no matches		no matches		no matches		no matches		no matches	
347	S179	1	no matches		no matches		no matches		no matches		no matches		no matches	
348	S180	1	no matches		no matches		no matches		no matches		no matches		no matches	
349	S181	1	no matches		no matches		no matches		no matches		no matches		no matches	
357	S182	1	no matches		no matches		no matches		no matches		no matches		no matches	
362	S183	1	no matches		no matches		no matches		no matches		no matches		no matches	
363	S184	1	no matches		no matches		no matches		no matches		no matches		no matches	
366	S185	1	no matches		no matches		no matches		no matches		no matches		no matches	
369	S186	1	no matches		no matches		no matches		no matches		no matches		no matches	
370	S187	1	no matches		no matches		no matches		no matches		no matches		no matches	
374	S188	1	no matches		no matches		no matches		no matches		no matches		no matches	
375	S189	1	no matches		no matches		no matches		no matches		no matches		no matches	
376	S190	1	no matches		no matches		no matches		no matches		no matches		no matches	
377	S191	1	no matches		no matches		no matches		no matches		no matches		no matches	
378	S192	1	no matches		no matches		no matches		no matches		no matches		no matches	
379	S193	1	no matches		no matches		no matches		no matches		no matches		no matches	
380	S194	1	no matches		no matches		no matches		no matches		no matches		no matches	
383	S195	1	no matches		no matches		no matches		no matches		no matches		no matches	
385	S196	1	no matches		no matches		no matches		no matches		no matches		no matches	
390	S197	1	no matches		no matches		no matches		no matches		no matches		no matches	
395	S198	1	no matches		no matches		no matches		no matches		no matches		no matches	
397	S199	1	no matches		no matches		no matches		no matches		no matches		no matches	
398	S200	1	no matches		no matches		no matches		no matches		no matches		no matches	
399	S201	1	no matches		no matches		no matches		no matches		no matches		no matches	
401	S202	1	no matches		no matches		no matches		no matches		no matches		no matches	
405	S203	1	no matches		no matches		no matches		no matches		no matches		no matches	
406	S204	1	no matches		no matches		no matches		no matches		no matches		no matches	
409	11	2	no matches		no matches		no matches		no matches		no matches		no matches	
411	11	2	no matches		no matches		no matches		no matches		no matches		no matches	
413	S205	1	no matches		no matches		no matches		no matches		no matches		no matches	
415	S206	1	no matches		no matches		no matches		no matches		no matches		no matches	
416	S207	1	no matches		no matches		no matches		no matches		no matches		no matches	
417	S208	1	no matches		no matches		no matches		no matches		no matches		no matches	
419	S209	1	no matches		no matches		no matches		no matches		no matches		no matches	
420	S210	1	no matches		no matches		no matches		no matches		no matches		no matches	
422	S211	1	no matches		no matches		no matches		no matches		no matches		no matches	
426	S212	1	no matches		no matches		no matches		no matches		no matches		no matches	
428	S213	1	no matches		no matches		no matches		no matches		no matches		no matches	
429	S214	1	no matches		no matches		no matches		no matches		no matches		no matches	
430	S215	1	no matches		no matches		no matches		no matches		no matches		no matches	
431	S216	1	no matches		no matches		no matches		no matches		no matches		no matches	
432	S217	1	no matches		no matches		no matches		no matches		no matches		no matches	
435	S218	1	no matches		no matches		no matches		no matches		no matches		no matches	
436	S219	1	no matches		no matches		no matches		no matches		no matches		no matches	
437	S220	1	no matches		no matches		no matches		no matches		no matches		no matches	
439	S221	1	no matches		no matches		no matches		no matches		no matches		no matches	
441	33	3	Organic compounds	1.0	Phenylpropanoids and polyketides	0.4166666666666667	2-arylbenzofuran flavonoids	0.3333333333333333		0.3333333333333333	2-arylbenzofuran flavonoids	0.3333333333333333	Aromatic heteropolycyclic compounds	0.8333333333333334
500	33	3	Organic compounds	1.0	Phenylpropanoids and polyketides	0.4166666666666667	2-arylbenzofuran flavonoids	0.3333333333333333		0.3333333333333333	2-arylbenzofuran flavonoids	0.3333333333333333	Aromatic heteropolycyclic compounds	0.8333333333333334
507	33	3	Organic compounds	1.0	Phenylpropanoids and polyketides	0.4166666666666667	2-arylbenzofuran flavonoids	0.3333333333333333		0.3333333333333333	2-arylbenzofuran flavonoids	0.3333333333333333	Aromatic heteropolycyclic compounds	0.8333333333333334
442	S222	1	no matches		no matches		no matches		no matches		no matches		no matches	
445	S223	1	no matches		no matches		no matches		no matches		no matches		no matches	
450	S224	1	no matches		no matches		no matches		no matches		no matches		no matches	
451	S225	1	no matches		no matches		no matches		no matches		no matches		no matches	
452	S226	1	no matches		no matches		no matches		no matches		no matches		no matches	
454	S227	1	no matches		no matches		no matches		no matches		no matches		no matches	
455	30	2	Organic compounds	1.0	Benzenoids	0.85	Phenol esters	0.6833333333333333		0.6833333333333333	Phenol esters	0.6833333333333333	Aromatic homomonocyclic compounds	0.6833333333333333
496	30	2	Organic compounds	1.0	Benzenoids	0.85	Phenol esters	0.6833333333333333		0.6833333333333333	Phenol esters	0.6833333333333333	Aromatic homomonocyclic compounds	0.6833333333333333
456	S228	1	no matches		no matches		no matches		no matches		no matches		no matches	
457	S229	1	no matches		no matches		no matches		no matches		no matches		no matches	
458	S230	1	no matches		no matches		no matches		no matches		no matches		no matches	
462	S231	1	no matches		no matches		no matches		no matches		no matches		no matches	
463	S232	1	no matches		no matches		no matches		no matches		no matches		no matches	
464	S233	1	Organic compounds	1.0	Phenylpropanoids and polyketides	1.0	Flavonoids	1.0	Flavonoid glycosides	1.0	Flavonoid O-glucuronides	1.0	Aromatic heteropolycyclic compounds	1.0
465	S234	1	no matches		no matches		no matches		no matches		no matches		no matches	
467	25	2	Organic compounds	1.0	Phenylpropanoids and polyketides	0.5	Stilbenes	0.5		0.75	Stilbenes	0.5	Aromatic heteropolycyclic compounds	0.75
483	25	2	Organic compounds	1.0	Phenylpropanoids and polyketides	0.5	Stilbenes	0.5		0.75	Stilbenes	0.5	Aromatic heteropolycyclic compounds	0.75
468	S235	1	no matches		no matches		no matches		no matches		no matches		no matches	
471	S236	1	no matches		no matches		no matches		no matches		no matches		no matches	
473	S237	1	no matches		no matches		no matches		no matches		no matches		no matches	
475	S238	1	no matches		no matches		no matches		no matches		no matches		no matches	
476	S239	1	no matches		no matches		no matches		no matches		no matches		no matches	
481	S240	1	no matches		no matches		no matches		no matches		no matches		no matches	
484	S241	1	no matches		no matches		no matches		no matches		no matches		no matches	
487	S242	1	no matches		no matches		no matches		no matches		no matches		no matches	
489	S243	1	no matches		no matches		no matches		no matches		no matches		no matches	
492	S244	1	no matches		no matches		no matches		no matches		no matches		no matches	
495	S245	1	no matches		no matches		no matches		no matches		no matches		no matches	
497	28	2	Organic compounds	1.0	Lipids and lipid-like molecules	1.0	Prenol lipids	0.75	Triterpenoids	0.6875	Triterpenoids	0.625	Aliphatic homopolycyclic compounds	0.6696428571428572
513	28	2	Organic compounds	1.0	Lipids and lipid-like molecules	1.0	Prenol lipids	0.75	Triterpenoids	0.6875	Triterpenoids	0.625	Aliphatic homopolycyclic compounds	0.6696428571428572
498	S246	1	no matches		no matches		no matches		no matches		no matches		no matches	
501	S247	1	no matches		no matches		no matches		no matches		no matches		no matches	
502	S248	1	no matches		no matches		no matches		no matches		no matches		no matches	
503	S249	1	no matches		no matches		no matches		no matches		no matches		no matches	
504	S250	1	no matches		no matches		no matches		no matches		no matches		no matches	
505	S251	1	no matches		no matches		no matches		no matches		no matches		no matches	
506	S252	1	no matches		no matches		no matches		no matches		no matches		no matches	
508	S253	1	no matches		no matches		no matches		no matches		no matches		no matches	
509	S254	1	no matches		no matches		no matches		no matches		no matches		no matches	
511	S255	1	Organic compounds	1.0	Phenylpropanoids and polyketides	1.0	Flavonoids	1.0	O-methylated flavonoids	1.0	6-O-methylated flavonoids	1.0	Aromatic heteropolycyclic compounds	1.0
514	S256	1	no matches		no matches		no matches		no matches		no matches		no matches	
517	S257	1	no matches		no matches		no matches		no matches		no matches		no matches	
518	S258	1	no matches		no matches		no matches		no matches		no matches		no matches	
519	S259	1	no matches		no matches		no matches		no matches		no matches		no matches	
520	S260	1	no matches		no matches		no matches		no matches		no matches		no matches	
521	S261	1	no matches		no matches		no matches		no matches		no matches		no matches	
522	S262	1	no matches		no matches		no matches		no matches		no matches		no matches	
523	S263	1	no matches		no matches		no matches		no matches		no matches		no matches	
524	S264	1	no matches		no matches		no matches		no matches		no matches		no matches	
525	S265	1	no matches		no matches		no matches		no matches		no matches		no matches	
526	S266	1	no matches		no matches		no matches		no matches		no matches		no matches	
528	S267	1	no matches		no matches		no matches		no matches		no matches		no matches	
531	S268	1	no matches		no matches		no matches		no matches		no matches		no matches	
