RT,BPI,TIC,Species,Parts
12.558,2033,68503,Alnus_firma,barks
12.582,1468,65169,Alnus_firma,barks
12.585,1829,69519,Alnus_firma,barks
12.614,1772,67406,Alnus_firma,barks
12.628,2957,76303,Alnus_firma,barks
12.661,4955,82224,Alnus_firma,barks
12.695,2508,67538,Alnus_firma,barks
12.724,1972,70241,Alnus_firma,barks
12.748,1768,68358,Alnus_firma,barks
12.771,1654,65498,Alnus_firma,barks
12.801,1770,67889,Alnus_firma,barks
12.824,1742,64829,Alnus_firma,barks
12.848,1725,62591,Alnus_firma,barks
12.871,1855,61456,Alnus_firma,barks
12.901,1784,66117,Alnus_firma,barks
12.924,2195,68602,Alnus_firma,barks
12.948,1700,67012,Alnus_firma,barks
12.961,1911,68062,Alnus_firma,barks
12.99,1737,72615,Alnus_firma,barks
13.014,6726,95802,Alnus_firma,barks
13.048,11412,105450,Alnus_firma,barks
13.087,5332,72856,Alnus_firma,barks
13.11,3833,80116,Alnus_firma,barks
13.144,13529,111027,Alnus_firma,barks
13.183,10525,94249,Alnus_firma,barks
13.207,12799,94875,Alnus_firma,barks
13.221,14410,95439,Alnus_firma,barks
13.244,15145,100504,Alnus_firma,barks
13.273,9952,93824,Alnus_firma,barks
13.297,6360,89652,Alnus_firma,barks
13.321,7983,94854,Alnus_firma,barks
13.344,4931,85528,Alnus_firma,barks
13.373,10633,105555,Alnus_firma,barks
13.407,9316,105161,Alnus_firma,barks
13.441,3581,74993,Alnus_firma,barks
13.47,2721,78306,Alnus_firma,barks
13.503,8872,98216,Alnus_firma,barks
13.537,3387,73594,Alnus_firma,barks
13.556,2176,68089,Alnus_firma,barks
13.58,1740,64576,Alnus_firma,barks
13.603,1801,63508,Alnus_firma,barks
13.627,1877,62074,Alnus_firma,barks
13.64,1795,62052,Alnus_firma,barks
13.67,1674,58768,Alnus_firma,barks
13.683,1713,58488,Alnus_firma,barks
13.697,1768,66095,Alnus_firma,barks
13.71,2016,62794,Alnus_firma,barks
13.734,1539,69562,Alnus_firma,barks
13.753,2758,67182,Alnus_firma,barks
13.776,2887,70596,Alnus_firma,barks
13.8,1955,71367,Alnus_firma,barks
13.823,1647,70217,Alnus_firma,barks
13.853,1943,78483,Alnus_firma,barks
13.866,1932,73790,Alnus_firma,barks
13.9,2374,74773,Alnus_firma,barks
13.913,3123,77432,Alnus_firma,barks
13.927,4512,77333,Alnus_firma,barks
13.966,5247,83434,Alnus_firma,barks
14,2308,77749,Alnus_firma,barks
14.029,1911,88348,Alnus_firma,barks
14.043,1905,74963,Alnus_firma,barks
14.076,2010,70308,Alnus_firma,barks
14.09,2151,76289,Alnus_firma,barks
14.113,5291,89036,Alnus_firma,barks
14.153,3317,80378,Alnus_firma,barks
14.186,4518,86074,Alnus_firma,barks
14.226,19406,140986,Alnus_firma,barks
14.259,11929,115171,Alnus_firma,barks
14.293,5510,94934,Alnus_firma,barks
14.322,7233,111296,Alnus_firma,barks
14.356,3639,95446,Alnus_firma,barks
14.389,3650,86681,Alnus_firma,barks
14.419,2511,87466,Alnus_firma,barks
14.442,1704,70343,Alnus_firma,barks
14.456,2888,77064,Alnus_firma,barks
14.489,2946,80838,Alnus_firma,barks
14.529,2456,70375,Alnus_firma,barks
14.552,2467,68144,Alnus_firma,barks
14.576,2509,66653,Alnus_firma,barks
14.595,2877,77505,Alnus_firma,barks
14.609,2428,63122,Alnus_firma,barks
14.622,2023,64335,Alnus_firma,barks
14.636,2335,65896,Alnus_firma,barks
14.649,2492,71282,Alnus_firma,barks
14.673,12300,99221,Alnus_firma,barks
14.712,11406,98074,Alnus_firma,barks
14.736,6920,81934,Alnus_firma,barks
14.759,3083,70238,Alnus_firma,barks
14.788,2914,77118,Alnus_firma,barks
14.812,3232,72371,Alnus_firma,barks
14.825,2387,67226,Alnus_firma,barks
14.839,3090,65237,Alnus_firma,barks
14.852,2349,64826,Alnus_firma,barks
14.866,3063,63861,Alnus_firma,barks
14.885,2545,66781,Alnus_firma,barks
14.899,2942,60939,Alnus_firma,barks
14.912,3054,62349,Alnus_firma,barks
14.926,2502,62646,Alnus_firma,barks
14.939,2663,60733,Alnus_firma,barks
14.952,3117,62969,Alnus_firma,barks
14.966,2922,62626,Alnus_firma,barks
14.985,2677,63716,Alnus_firma,barks
14.999,3410,70152,Alnus_firma,barks
15.022,2608,67331,Alnus_firma,barks
15.046,2502,62653,Alnus_firma,barks
15.059,3473,64519,Alnus_firma,barks
15.079,3035,69153,Alnus_firma,barks
15.092,2960,66783,Alnus_firma,barks
15.116,3290,71076,Alnus_firma,barks
15.139,3203,69309,Alnus_firma,barks
15.163,2857,63223,Alnus_firma,barks
15.182,3087,65204,Alnus_firma,barks
15.195,2801,66578,Alnus_firma,barks
15.209,3491,70707,Alnus_firma,barks
15.222,2858,66646,Alnus_firma,barks
15.236,3596,69950,Alnus_firma,barks
15.249,3099,68424,Alnus_firma,barks
15.269,4190,84205,Alnus_firma,barks
15.282,3016,69896,Alnus_firma,barks
15.296,3093,74719,Alnus_firma,barks
15.329,3354,79672,Alnus_firma,barks
15.368,5453,90617,Alnus_firma,barks
15.402,4844,94181,Alnus_firma,barks
15.436,6939,87583,Alnus_firma,barks
15.465,3799,84064,Alnus_firma,barks
15.488,3278,79247,Alnus_firma,barks
15.512,3554,77091,Alnus_firma,barks
15.535,3826,71814,Alnus_firma,barks
15.565,2860,66092,Alnus_firma,barks
15.578,3689,74149,Alnus_firma,barks
15.602,4815,82478,Alnus_firma,barks
15.625,4895,86846,Alnus_firma,barks
15.665,2696,72174,Alnus_firma,barks
15.688,2571,63618,Alnus_firma,barks
15.702,3671,67460,Alnus_firma,barks
15.715,3797,68171,Alnus_firma,barks
15.728,4007,66091,Alnus_firma,barks
15.748,3836,71758,Alnus_firma,barks
15.771,3243,71262,Alnus_firma,barks
15.805,3130,75084,Alnus_firma,barks
15.828,3605,80020,Alnus_firma,barks
15.868,3442,86252,Alnus_firma,barks
15.901,2882,76039,Alnus_firma,barks
15.931,5192,89799,Alnus_firma,barks
15.954,2868,65264,Alnus_firma,barks
15.968,4304,67806,Alnus_firma,barks
15.981,3332,70056,Alnus_firma,barks
15.995,4464,75169,Alnus_firma,barks
16.008,4332,74401,Alnus_firma,barks
16.038,4556,76865,Alnus_firma,barks
16.061,5133,86044,Alnus_firma,barks
16.095,6233,82355,Alnus_firma,barks
16.124,3938,78141,Alnus_firma,barks
16.147,4001,70020,Alnus_firma,barks
16.171,4112,68063,Alnus_firma,barks
16.194,2934,63723,Alnus_firma,barks
16.224,4396,74992,Alnus_firma,barks
16.257,10834,88741,Alnus_firma,barks
16.281,11728,96420,Alnus_firma,barks
16.32,3875,69849,Alnus_firma,barks
16.344,4760,70114,Alnus_firma,barks
16.357,3428,63544,Alnus_firma,barks
16.371,4388,67043,Alnus_firma,barks
16.394,3793,61464,Alnus_firma,barks
16.423,3410,59081,Alnus_firma,barks
16.437,3550,62502,Alnus_firma,barks
16.45,5042,69811,Alnus_firma,barks
16.464,4357,73694,Alnus_firma,barks
16.487,4541,90544,Alnus_firma,barks
16.527,4680,91444,Alnus_firma,barks
16.56,3709,69477,Alnus_firma,barks
16.584,4399,75813,Alnus_firma,barks
16.613,4880,83837,Alnus_firma,barks
16.647,6248,76109,Alnus_firma,barks
16.68,6162,87415,Alnus_firma,barks
16.72,6789,87281,Alnus_firma,barks
16.753,5109,80310,Alnus_firma,barks
16.792,3877,75161,Alnus_firma,barks
16.826,4392,70225,Alnus_firma,barks
16.849,3912,63579,Alnus_firma,barks
16.863,3940,62162,Alnus_firma,barks
16.882,3809,67654,Alnus_firma,barks
16.896,4359,71624,Alnus_firma,barks
16.909,4997,79066,Alnus_firma,barks
16.933,4348,75527,Alnus_firma,barks
16.956,13401,99539,Alnus_firma,barks
16.995,13435,89241,Alnus_firma,barks
17.029,5845,69298,Alnus_firma,barks
17.053,4177,70852,Alnus_firma,barks
17.082,4236,74277,Alnus_firma,barks
17.105,5540,75706,Alnus_firma,barks
17.129,5405,90324,Alnus_firma,barks
17.168,20628,133320,Alnus_firma,barks
17.202,18352,110976,Alnus_firma,barks
17.235,11755,96980,Alnus_firma,barks
17.275,5472,83811,Alnus_firma,barks
17.308,3209,69396,Alnus_firma,barks
17.332,3699,81502,Alnus_firma,barks
17.371,9198,97059,Alnus_firma,barks
17.405,6234,88258,Alnus_firma,barks
17.444,4491,77100,Alnus_firma,barks
17.467,4115,69812,Alnus_firma,barks
17.481,4969,71542,Alnus_firma,barks
17.494,4524,72945,Alnus_firma,barks
17.508,5083,72699,Alnus_firma,barks
17.521,4806,63838,Alnus_firma,barks
17.541,4679,71170,Alnus_firma,barks
17.554,4473,71651,Alnus_firma,barks
17.568,3959,69550,Alnus_firma,barks
17.581,3113,69821,Alnus_firma,barks
17.595,4936,74787,Alnus_firma,barks
17.634,5486,81202,Alnus_firma,barks
17.667,4032,67913,Alnus_firma,barks
17.701,3758,69192,Alnus_firma,barks
17.74,3879,58129,Alnus_firma,barks
17.774,21356,109148,Alnus_firma,barks
17.807,40236,182273,Alnus_firma,barks
17.847,21507,121565,Alnus_firma,barks
17.881,9432,88346,Alnus_firma,barks
17.904,6035,78613,Alnus_firma,barks
17.933,3850,72769,Alnus_firma,barks
17.957,3780,72272,Alnus_firma,barks
17.98,5846,76496,Alnus_firma,barks
18.01,20878,132038,Alnus_firma,barks
18.043,20004,108965,Alnus_firma,barks
18.067,17177,106934,Alnus_firma,barks
18.09,12201,90158,Alnus_firma,barks
18.12,7500,77525,Alnus_firma,barks
18.153,8178,78216,Alnus_firma,barks
18.187,9226,85874,Alnus_firma,barks
18.226,3821,76280,Alnus_firma,barks
18.26,4279,77775,Alnus_firma,barks
18.283,3660,65768,Alnus_firma,barks
18.303,4486,66100,Alnus_firma,barks
18.316,4629,66415,Alnus_firma,barks
18.33,3980,59600,Alnus_firma,barks
18.343,3875,57787,Alnus_firma,barks
18.357,4263,61653,Alnus_firma,barks
18.37,4158,57544,Alnus_firma,barks
18.389,4626,70422,Alnus_firma,barks
18.403,4311,56473,Alnus_firma,barks
18.416,5319,62235,Alnus_firma,barks
18.43,4743,72875,Alnus_firma,barks
18.453,11261,92537,Alnus_firma,barks
18.493,14349,122359,Alnus_firma,barks
18.527,11599,122170,Alnus_firma,barks
18.56,4800,101131,Alnus_firma,barks
18.6,5030,89448,Alnus_firma,barks
18.633,4087,69666,Alnus_firma,barks
18.657,4381,69905,Alnus_firma,barks
18.686,3775,68484,Alnus_firma,barks
18.719,12171,83224,Alnus_firma,barks
18.753,11310,82002,Alnus_firma,barks
18.792,15245,102566,Alnus_firma,barks
18.826,14803,101642,Alnus_firma,barks
18.865,5578,92031,Alnus_firma,barks
18.899,12905,125220,Alnus_firma,barks
18.932,14048,122293,Alnus_firma,barks
18.972,4946,75930,Alnus_firma,barks
19.005,3152,65846,Alnus_firma,barks
19.029,3837,67467,Alnus_firma,barks
19.048,3908,87884,Alnus_firma,barks
19.072,3774,65675,Alnus_firma,barks
19.095,3755,68100,Alnus_firma,barks
19.128,4010,70153,Alnus_firma,barks
19.158,4342,74903,Alnus_firma,barks
19.191,14975,96079,Alnus_firma,barks
19.225,35180,126923,Alnus_firma,barks
19.264,22824,104199,Alnus_firma,barks
19.298,7359,73716,Alnus_firma,barks
19.321,5002,74364,Alnus_firma,barks
19.351,4382,66180,Alnus_firma,barks
19.374,3184,57453,Alnus_firma,barks
19.388,4733,66504,Alnus_firma,barks
19.401,4339,70292,Alnus_firma,barks
19.43,13059,82486,Alnus_firma,barks
19.454,12919,80975,Alnus_firma,barks
19.477,6996,72171,Alnus_firma,barks
19.501,5345,70440,Alnus_firma,barks
19.53,4436,76618,Alnus_firma,barks
19.554,4370,88372,Alnus_firma,barks
19.587,3531,81018,Alnus_firma,barks
19.626,4889,78202,Alnus_firma,barks
19.65,5222,75094,Alnus_firma,barks
19.663,6168,85080,Alnus_firma,barks
19.687,5992,83823,Alnus_firma,barks
19.716,5423,78405,Alnus_firma,barks
19.75,6200,102382,Alnus_firma,barks
19.783,20353,161265,Alnus_firma,barks
19.823,15865,139033,Alnus_firma,barks
19.856,6292,98831,Alnus_firma,barks
19.896,10401,133612,Alnus_firma,barks
19.929,8350,109219,Alnus_firma,barks
19.953,10207,124796,Alnus_firma,barks
19.992,9891,129352,Alnus_firma,barks
20.026,9871,139441,Alnus_firma,barks
20.059,12252,166428,Alnus_firma,barks
20.099,11827,162797,Alnus_firma,barks
20.132,11328,117798,Alnus_firma,barks
20.166,8816,103498,Alnus_firma,barks
20.205,11322,109330,Alnus_firma,barks
20.239,10858,112927,Alnus_firma,barks
20.278,11409,128045,Alnus_firma,barks
20.312,11414,111695,Alnus_firma,barks
20.345,11282,102838,Alnus_firma,barks
20.384,10466,101147,Alnus_firma,barks
20.418,11011,115336,Alnus_firma,barks
20.457,12090,174305,Alnus_firma,barks
20.491,10725,126952,Alnus_firma,barks
20.524,11284,130042,Alnus_firma,barks
20.564,12477,134288,Alnus_firma,barks
20.597,11062,129447,Alnus_firma,barks
20.631,12247,140564,Alnus_firma,barks
20.67,12832,144935,Alnus_firma,barks
20.704,10502,134740,Alnus_firma,barks
20.743,9831,112083,Alnus_firma,barks
20.777,11744,125585,Alnus_firma,barks
20.81,27276,165142,Alnus_firma,barks
20.85,25438,154852,Alnus_firma,barks
20.883,13589,112251,Alnus_firma,barks
20.917,8287,90633,Alnus_firma,barks
20.956,8105,87702,Alnus_firma,barks
20.989,7549,77930,Alnus_firma,barks
21.029,7290,87714,Alnus_firma,barks
21.062,7617,76974,Alnus_firma,barks
21.096,7764,85387,Alnus_firma,barks
21.135,7021,85453,Alnus_firma,barks
21.168,5984,74185,Alnus_firma,barks
21.208,7164,84800,Alnus_firma,barks
21.241,7192,83422,Alnus_firma,barks
21.275,7023,90529,Alnus_firma,barks
21.314,7465,95767,Alnus_firma,barks
21.347,6944,76106,Alnus_firma,barks
21.381,6806,63967,Alnus_firma,barks
21.42,6132,59645,Alnus_firma,barks
21.454,5532,58147,Alnus_firma,barks
21.493,4960,65237,Alnus_firma,barks
21.526,5712,62034,Alnus_firma,barks
21.56,6130,61259,Alnus_firma,barks
21.599,6607,60655,Alnus_firma,barks
21.633,6147,58021,Alnus_firma,barks
21.672,7596,83668,Alnus_firma,barks
21.705,6971,64385,Alnus_firma,barks
21.739,7766,61561,Alnus_firma,barks
21.778,6767,61703,Alnus_firma,barks
21.812,6564,60199,Alnus_firma,barks
21.845,6361,58545,Alnus_firma,barks
21.884,8129,66408,Alnus_firma,barks
21.918,7453,60208,Alnus_firma,barks
21.957,7037,65545,Alnus_firma,barks
21.991,9042,67242,Alnus_firma,barks
22.024,7995,64725,Alnus_firma,barks
22.063,8766,71161,Alnus_firma,barks
22.097,9092,73027,Alnus_firma,barks
22.13,9239,73270,Alnus_firma,barks
22.17,9113,62545,Alnus_firma,barks
22.203,9139,61669,Alnus_firma,barks
22.242,10676,88270,Alnus_firma,barks
22.276,10068,84228,Alnus_firma,barks
22.309,11155,88025,Alnus_firma,barks
22.348,10393,79299,Alnus_firma,barks
22.382,10834,77840,Alnus_firma,barks
22.421,10762,77418,Alnus_firma,barks
22.455,10510,66284,Alnus_firma,barks
22.488,9792,67681,Alnus_firma,barks
22.527,8954,65195,Alnus_firma,barks
22.561,10436,68613,Alnus_firma,barks
22.594,9617,62263,Alnus_firma,barks
22.633,9667,62462,Alnus_firma,barks
22.667,10353,63589,Alnus_firma,barks
22.706,10253,71210,Alnus_firma,barks
22.74,9151,67903,Alnus_firma,barks
22.773,9505,70421,Alnus_firma,barks
22.812,10689,73692,Alnus_firma,barks
22.846,10967,73859,Alnus_firma,barks
22.885,11934,93703,Alnus_firma,barks
22.919,10874,72728,Alnus_firma,barks
22.952,10299,69103,Alnus_firma,barks
22.991,10921,72503,Alnus_firma,barks
23.025,9992,72770,Alnus_firma,barks
23.058,10336,70136,Alnus_firma,barks
23.098,10877,74631,Alnus_firma,barks
23.131,10213,75669,Alnus_firma,barks
23.17,10662,79490,Alnus_firma,barks
23.204,10231,78044,Alnus_firma,barks
23.237,11920,80337,Alnus_firma,barks
23.277,10846,78777,Alnus_firma,barks
23.31,11426,75792,Alnus_firma,barks
23.343,10947,76514,Alnus_firma,barks
23.383,11469,78209,Alnus_firma,barks
23.416,11332,75221,Alnus_firma,barks
23.455,11979,82372,Alnus_firma,barks
23.489,11065,81018,Alnus_firma,barks
23.522,11771,78137,Alnus_firma,barks
23.562,10168,77909,Alnus_firma,barks
23.595,11220,81417,Alnus_firma,barks
23.634,11332,86783,Alnus_firma,barks
23.668,8356,72927,Alnus_firma,barks
23.701,9422,75091,Alnus_firma,barks
23.74,9214,78273,Alnus_firma,barks
23.774,10929,79796,Alnus_firma,barks
23.807,10865,77090,Alnus_firma,barks
23.847,10294,80811,Alnus_firma,barks
23.88,10571,76484,Alnus_firma,barks
23.919,11187,81044,Alnus_firma,barks
23.953,10253,75262,Alnus_firma,barks
23.986,10613,76784,Alnus_firma,barks
24.026,11362,80538,Alnus_firma,barks
24.059,10376,75915,Alnus_firma,barks
24.098,12238,93617,Alnus_firma,barks
24.132,9126,63241,Alnus_firma,barks
24.165,10904,71697,Alnus_firma,barks
24.205,11591,74480,Alnus_firma,barks
24.238,10023,74559,Alnus_firma,barks
24.272,10345,72060,Alnus_firma,barks
24.311,10744,71056,Alnus_firma,barks
24.344,10634,74915,Alnus_firma,barks
24.384,10448,81195,Alnus_firma,barks
24.417,7906,69945,Alnus_firma,barks
24.45,9309,73787,Alnus_firma,barks
24.49,9992,78289,Alnus_firma,barks
24.523,8618,71260,Alnus_firma,barks
24.557,9861,71085,Alnus_firma,barks
24.596,10183,77002,Alnus_firma,barks
24.629,10441,74359,Alnus_firma,barks
24.669,11150,80647,Alnus_firma,barks
24.702,10514,76624,Alnus_firma,barks
24.736,11715,77893,Alnus_firma,barks
24.775,9720,77081,Alnus_firma,barks
24.808,11725,80472,Alnus_firma,barks
24.848,11539,83917,Alnus_firma,barks
24.881,11184,81637,Alnus_firma,barks
24.915,9567,79311,Alnus_firma,barks
24.954,10220,76574,Alnus_firma,barks
24.987,10629,78753,Alnus_firma,barks
25.021,10555,77591,Alnus_firma,barks
25.06,10685,79168,Alnus_firma,barks
25.093,11483,74264,Alnus_firma,barks
25.133,11236,81168,Alnus_firma,barks
25.166,10462,74226,Alnus_firma,barks
25.2,11191,75430,Alnus_firma,barks
25.239,10630,76833,Alnus_firma,barks
25.273,9917,61589,Alnus_firma,barks
25.313,12961,74052,Alnus_firma,barks
25.347,11125,64919,Alnus_firma,barks
25.381,10608,65164,Alnus_firma,barks
25.421,10394,62466,Alnus_firma,barks
25.455,10378,58794,Alnus_firma,barks
25.489,10753,63543,Alnus_firma,barks
25.529,10999,65140,Alnus_firma,barks
25.563,11705,63532,Alnus_firma,barks
25.602,10890,65284,Alnus_firma,barks
25.636,11462,62890,Alnus_firma,barks
25.67,9764,77559,Alnus_firma,barks
25.709,11216,79839,Alnus_firma,barks
25.742,11771,79027,Alnus_firma,barks
25.776,10561,75361,Alnus_firma,barks
25.815,10399,75268,Alnus_firma,barks
25.849,12935,85089,Alnus_firma,barks
25.888,25116,148791,Alnus_firma,barks
25.922,32597,200734,Alnus_firma,barks
25.955,25853,190854,Alnus_firma,barks
25.995,15764,199516,Alnus_firma,barks
26.028,11581,256631,Alnus_firma,barks
26.068,8130,356322,Alnus_firma,barks
26.102,4351,186461,Alnus_firma,barks
26.125,6358,156022,Alnus_firma,barks
26.149,6321,151430,Alnus_firma,barks
26.169,3470,143658,Alnus_firma,barks
26.192,4321,137280,Alnus_firma,barks
26.216,4772,155262,Alnus_firma,barks
26.229,4253,155822,Alnus_firma,barks
26.259,2037,146848,Alnus_firma,barks
26.292,2216,144208,Alnus_firma,barks
26.316,2302,138369,Alnus_firma,barks
26.356,3212,134302,Alnus_firma,barks
26.389,3045,120835,Alnus_firma,barks
26.413,3039,114780,Alnus_firma,barks
26.452,3191,111162,Alnus_firma,barks
26.476,3144,108462,Alnus_firma,barks
26.509,2695,105731,Alnus_firma,barks
26.549,2509,102161,Alnus_firma,barks
26.572,2882,97371,Alnus_firma,barks
26.606,2308,95441,Alnus_firma,barks
26.645,2633,95494,Alnus_firma,barks
26.678,2616,85774,Alnus_firma,barks
26.702,2453,86354,Alnus_firma,barks
26.731,2568,78088,Alnus_firma,barks
26.755,2471,83179,Alnus_firma,barks
26.788,2277,73751,Alnus_firma,barks
26.812,2194,75501,Alnus_firma,barks
26.841,2184,71490,Alnus_firma,barks
26.865,2190,71185,Alnus_firma,barks
26.888,2462,73264,Alnus_firma,barks
26.918,2067,70089,Alnus_firma,barks
26.931,1896,68175,Alnus_firma,barks
26.955,1645,70223,Alnus_firma,barks
26.968,2095,67307,Alnus_firma,barks
26.982,1771,61820,Alnus_firma,barks
26.995,2033,64036,Alnus_firma,barks
27.024,1727,61145,Alnus_firma,barks
27.048,1247,62658,Alnus_firma,barks
27.051,1656,60178,Alnus_firma,barks
27.065,1571,59302,Alnus_firma,barks
27.078,1948,60959,Alnus_firma,barks
27.092,1345,60180,Alnus_firma,barks
27.095,1970,61417,Alnus_firma,barks
27.115,1218,53727,Alnus_firma,barks
27.118,1284,58021,Alnus_firma,barks
27.121,1412,59860,Alnus_firma,barks
27.125,1597,58937,Alnus_firma,barks
27.149,1314,54832,Alnus_firma,barks
27.152,1506,57545,Alnus_firma,barks
27.165,1374,55631,Alnus_firma,barks
27.169,1166,59609,Alnus_firma,barks
27.172,1286,56109,Alnus_firma,barks
27.176,1430,55838,Alnus_firma,barks
27.179,1229,54158,Alnus_firma,barks
27.183,1216,55068,Alnus_firma,barks
27.186,1773,57396,Alnus_firma,barks
27.2,1526,55600,Alnus_firma,barks
27.219,1494,51439,Alnus_firma,barks
27.222,1435,53209,Alnus_firma,barks
27.226,1047,53718,Alnus_firma,barks
27.229,1604,54054,Alnus_firma,barks
27.243,1070,54232,Alnus_firma,barks
27.246,1615,53839,Alnus_firma,barks
27.26,1165,49066,Alnus_firma,barks
27.263,1003,50724,Alnus_firma,barks
27.267,1050,48247,Alnus_firma,barks
27.27,1612,57030,Alnus_firma,barks
27.284,1665,50401,Alnus_firma,barks
27.297,1006,47082,Alnus_firma,barks
27.301,1405,53572,Alnus_firma,barks
27.304,1173,51170,Alnus_firma,barks
27.307,1126,49744,Alnus_firma,barks
27.311,1470,53604,Alnus_firma,barks
27.32,1337,58944,Alnus_firma,barks
27.324,1146,51277,Alnus_firma,barks
27.327,1178,48216,Alnus_firma,barks
27.331,1031,48890,Alnus_firma,barks
27.334,1236,51582,Alnus_firma,barks
27.338,1171,46657,Alnus_firma,barks
27.341,1381,50725,Alnus_firma,barks
27.344,1423,54058,Alnus_firma,barks
27.348,1425,48681,Alnus_firma,barks
27.351,1333,52638,Alnus_firma,barks
27.355,1159,49751,Alnus_firma,barks
27.358,837,50522,Alnus_firma,barks
27.362,1142,45307,Alnus_firma,barks
27.365,1383,49108,Alnus_firma,barks
27.369,1130,45023,Alnus_firma,barks
27.372,1097,47198,Alnus_firma,barks
27.376,1420,48133,Alnus_firma,barks
27.379,1278,50844,Alnus_firma,barks
27.382,1303,51424,Alnus_firma,barks
27.386,1350,48668,Alnus_firma,barks
27.389,1099,49929,Alnus_firma,barks
27.393,1237,48324,Alnus_firma,barks
27.396,906,45388,Alnus_firma,barks
27.4,1334,52292,Alnus_firma,barks
27.403,1436,50324,Alnus_firma,barks
27.407,1543,51605,Alnus_firma,barks
27.42,1010,44574,Alnus_firma,barks
27.424,1057,47367,Alnus_firma,barks
27.427,1221,47816,Alnus_firma,barks
27.431,867,49580,Alnus_firma,barks
27.44,1177,53987,Alnus_firma,barks
27.443,1349,48472,Alnus_firma,barks
27.447,1569,47457,Alnus_firma,barks
27.46,1183,41058,Alnus_firma,barks
27.464,1122,46058,Alnus_firma,barks
27.467,1228,46427,Alnus_firma,barks
27.471,1184,46162,Alnus_firma,barks
27.474,1250,49292,Alnus_firma,barks
27.478,1029,45452,Alnus_firma,barks
27.481,1284,48510,Alnus_firma,barks
27.484,1228,47090,Alnus_firma,barks
27.488,1002,47161,Alnus_firma,barks
27.491,1393,47644,Alnus_firma,barks
27.495,1357,46796,Alnus_firma,barks
27.498,1544,45879,Alnus_firma,barks
27.512,1655,42245,Alnus_firma,barks
27.525,1270,40940,Alnus_firma,barks
27.529,1113,43788,Alnus_firma,barks
27.532,1168,47290,Alnus_firma,barks
27.536,1389,47048,Alnus_firma,barks
27.539,1273,45067,Alnus_firma,barks
27.542,1229,44193,Alnus_firma,barks
27.552,1324,49638,Alnus_firma,barks
27.555,1200,42710,Alnus_firma,barks
27.559,1470,44882,Alnus_firma,barks
27.562,1052,42135,Alnus_firma,barks
27.566,1421,47222,Alnus_firma,barks
27.569,1306,45407,Alnus_firma,barks
27.572,1113,43643,Alnus_firma,barks
